股票代码,简称,货币资金(元),结算备付金(元),拆出资金(元),交易性金融资产(元),应收票据(元),应收帐款(元),预付帐款(元),应收保费(元),应收分保账款(元),应收分保合同准备金(元),应收利息(元),应收股利(元),其他应收款(元),买入返售金融资产(元),存货(元),一年内到期的非流动资产(元),其他流动资产(元),流动资产合计(元),发放贷款和垫款(元),可供出售金融资产(元),持有至到期投资(元),长期应收款(元),长期股权投资(元),投资性房地产(元),固定资产净额(元),在建工程(元),工程物资(元),固定资产清理(元),生产性生物资产(元),油气资产(元),无形资产(元),开发支出(元),商誉(元),长期待摊费用(元),递延税款借项合计(元),其他长期资产(元),非流动资产合计(元),资产总计(元),短期借款(元),向中央银行借款(元),吸收存款及同业存放(元),拆入资金(元),交易性金融负债(元),应付票据(元),应付帐款(元),预收帐款(元),卖出回购金融资产款(元),应付手续费及佣金(元),应付职工薪酬(元),应交税金(元),应付利息(元),应付股利(元),其他应付款(元),应付分保账款(元),保险合同准备金(元),代理买卖证券款(元),代理承销证券款(元),一年内到期的长期负债(元),其他流动负债(元),流动负债合计(元),长期借款(元),应付债券(元),长期应付款(元),专项应付款(元),预计负债(元),递延税款贷项合计(元),其他长期负债(元),长期负债合计(元),负债合计(元),股本(元),资本公积(元),库存股(元),盈余公积(元),一般风险准备(元),未分配利润(元),外币报表折算差额(元),归属于母公司所有者权益合计(元),少数股东权益(元),股东权益合计(元),负债和股东权益合计(元)
600322,天房发展,"1,270,476,620.47","0","0","0","0","14,755,810.75","63,448,991.66","0","0","0","0","448,000","43,228,049.68","0","10,427,543,173.2","0","983,080","11,820,883,725.76","0","0","0","0","78,153,310.17","580,920,273.72","153,612,225.13","0","0","0","0","0","6,929,661.14","0","10,548,333.22","8,075,720.58","9,800,447.1","13,860,750","861,900,721.06","12,682,784,446.82","0","0","0","0","0","0","424,117,057.1","4,835,935,878.4","0","0","4,832,119.28","-333,570,838.03","3,650,000","25,230,324.22","522,021,741.85","0","0","0","0","691,000,000","778,854.09","6,173,995,136.91","1,815,500,000","294,127,588.34","0","0","10,281,413.46","1,815,734.67","8,020,246.16","2,129,744,982.63","8,303,740,119.54","1,105,700,000","2,205,318,139.87","0","246,262,598.34","0","451,680,804.12","0","4,008,961,542.33","370,082,784.95","4,379,044,327.28","12,682,784,446.82"
600323,南海发展,"404,117,839.47","0","0","19,003,000","0","37,975,828.92","220,837,401.25","0","0","0","0","0","5,379,490.81","0","15,964,740.67","124,088.12","0","703,402,389.24","0","0","0","19,467,254.31","9,272,571.26","24,229,219.33","1,148,947,092.67","460,114,612.4","67,194,149.37","0","0","0","743,470,507.73","0","0","13,496,735.9","2,048,733.09","0","2,488,240,876.06","3,191,643,265.3","0","0","0","0","0","0","240,345,256.23","27,334,317.2","0","0","25,294,129.53","144,094,770.36","553,944.44","0","66,102,303.47","0","0","0","0","133,602,500","0","637,327,221.23","910,829,375","0","0","0","0","0","2,804,217.77","913,633,592.77","1,550,960,814","271,068,419","319,242,382.73","0","265,159,787.22","0","669,959,222.73","0","1,525,429,811.68","115,252,639.62","1,640,682,451.3","3,191,643,265.3"
600325,华发股份,"4,300,932,877.1","0","0","39,000,000","0","475,719.2","1,277,080,004.92","0","0","0","0","0","53,554,980.53","0","14,094,575,920.28","0","0","19,765,619,502.03","0","5,714,527.56","0","0","4,399,939.05","0","432,992,079.4","0","0","0","0","0","62,067,972.89","0","0","4,059,518.98","51,423,426.87","0","560,657,464.75","20,326,276,966.78","324,000,000","0","0","0","0","0","1,005,366,055.42","5,439,775,315.85","0","0","992,517.07","148,866,755.19","26,250,000","0","535,533,392.61","0","0","0","0","896,000,000","0","8,376,784,036.14","3,626,500,000","1,771,371,968.75","0","0","0","2,659,136.39","0","5,400,531,105.14","13,777,315,141.28","817,045,620","2,604,008,767.95","0","204,345,021.99","0","2,136,181,330.79","0","5,761,580,740.73","787,381,084.77","6,548,961,825.5","20,326,276,966.78"
600326,西藏天路,"338,049,232.91","0","0","0","0","236,310,475.22","55,770,192.9","0","0","0","0","0","132,034,663.74","0","481,563,856.23","0","0","1,243,728,421","0","0","0","0","58,800,679.18","0","751,728,381.83","0","0","0","0","0","86,338,273.92","0","0","187,499.94","8,918,356.68","856,704.81","906,829,896.36","2,150,558,317.36","0","0","0","0","0","0","220,359,120.96","96,176,210.39","0","0","14,252,463.11","11,803,846.32","0","6,357,865.65","112,642,865.91","0","0","0","0","232,000,000","0","693,592,372.34","172,000,000","0","0","0","0","0","0","172,000,000","865,592,372.34","547,200,000","197,654,443.48","0","58,578,519.45","0","256,372,186.4","0","1,059,805,149.33","225,160,795.69","1,284,965,945.02","2,150,558,317.36"
600327,大东方,"811,019,653","0","0","82,890","439,969.5","55,856,895.95","209,347,874.45","0","0","0","0","0","32,227,066.67","0","434,377,880.16","0","0","1,543,352,229.73","0","0","0","0","218,160,690.67","125,791,596.07","598,496,629.96","40,760,429.71","0","0","0","0","543,992,979.5","0","33,691,470.08","33,677,464.91","17,937,201.68","0","1,612,508,462.58","3,155,860,692.31","334,300,000","0","0","0","0","288,607,200","315,020,990.99","551,190,857.94","0","0","19,968,507.15","63,768,905.46","500,628.78","791,558","177,321,661.6","0","0","0","0","0","12,219,476.85","1,763,689,786.77","0","0","35,196,553.33","0","0","9,654,272.73","0","44,850,826.06","1,808,540,612.83","521,711,813","146,377,059.32","0","117,014,591.06","0","313,368,922.81","0","1,098,472,386.19","248,847,693.29","1,347,320,079.48","3,155,860,692.31"
600328,兰太实业,"346,020,650.51","0","0","0","114,979,130.32","135,898,518.08","496,064,368.92","0","0","0","0","0","25,110,045.52","0","231,830,791.54","0","0","1,349,903,504.89","0","0","0","0","99,800,000","50,094,398.72","1,073,269,845.94","1,162,019,905.63","464,243,688.57","0","0","0","498,394,667.39","1,352,703","0","0","24,429,465.51","0","3,373,604,674.76","4,723,508,179.65","608,000,000","0","0","0","0","56,186,716.02","455,492,174.17","25,407,283.71","0","0","41,811,552.56","-151,268,125.02","0","0","90,299,237.28","0","0","0","0","359,000,000","0","1,484,928,838.72","1,608,350,000","0","162,821,140","0","0","0","22,077,920.91","1,793,249,060.91","3,278,177,899.63","359,118,030","336,292,940.91","0","71,681,815.17","0","329,548,041.1","0","1,102,612,684.09","342,717,595.93","1,445,330,280.02","4,723,508,179.65"
600329,中新药业,"372,461,256.38","0","0","0","167,924,185.24","474,252,962.81","97,566,186.7","0","0","0","0","0","56,715,045.35","0","597,976,448.74","0","0","1,766,896,085.22","0","47,941,272.2","20,000,000","0","551,279,584.81","33,612,888.78","1,076,573,272.17","64,710,968.49","0","0","0","0","203,011,402.74","6,260,023.82","0","12,506,004.96","53,693,955.71","0","2,069,589,373.68","3,836,485,458.9","648,000,000","0","0","0","0","28,364,531.17","423,328,423.33","52,596,996.96","0","0","123,045,939.62","19,078,052.47","0","11,872,082.92","220,338,560.27","0","0","0","0","6,000,000","0","1,532,624,586.74","144,000,000","0","3,949,469.68","18,332,473.38","0","6,235,635.16","44,425,735.04","216,943,313.26","1,749,567,900","739,308,720","611,437,158.68","0","164,968,469.16","0","284,013,206.56","0","1,799,727,554.4","287,190,004.5","2,086,917,558.9","3,836,485,458.9"
600330,天通股份,"279,629,931.65","0","0","0","12,387,031.47","260,501,212.1","20,630,934.45","0","0","0","431,170.78","0","9,248,548.76","0","222,153,266.49","0","0","804,982,095.7","0","0","0","0","83,025,011.74","55,358,224.52","983,759,283.21","107,171,595.76","0","0","0","0","118,154,549.46","0","0","1,386,166.32","7,481,624.71","0","1,356,336,455.72","2,161,318,551.42","436,530,444.6","0","0","0","0","12,736,544.7","207,643,220.32","14,799,270.39","0","0","29,798,341.43","-18,247,211.95","792,144.44","0","25,875,041.72","0","0","0","0","0","0","709,927,795.65","63,000,000","0","4,145,454.54","0","0","0","14,392,100","81,537,554.54","791,465,350.19","588,818,400","612,797,047.43","0","81,715,231.09","0","64,426,156.87","0","1,347,756,835.39","22,096,365.84","1,369,853,201.23","2,161,318,551.42"
600331,宏达股份,"1,944,358,707.34","0","0","0","156,613,749.62","49,712,699.89","803,565,111.75","0","0","0","0","0","149,744,882.02","0","3,249,722,208.65","0","112,193,498.73","6,465,910,858","0","0","0","0","247,100,000","148,039,620","2,086,437,978.63","678,893,010.51","213,190.69","0","0","0","438,305,119.95","0","6,641,178.37","130,319,679.92","115,957,966.57","0","3,851,907,744.64","10,317,818,602.64","5,026,606,825.39","0","0","0","0","286,000,000","275,352,476.46","236,566,692.11","0","0","45,072,993.6","-78,101,000.41","0","42,572,298","236,495,372.45","0","0","0","0","0","93,607,324.34","6,164,172,981.94","2,058,950,000","0","0","0","0","1,454,376.77","45,933,540","2,106,337,916.77","8,270,510,898.71","1,032,000,000","255,788,644.19","0","172,703,990.51","0","-250,640,556.36","-1,989,896.35","1,230,681,486.68","816,626,217.25","2,047,307,703.93","10,317,818,602.64"
600332,白云山,"707,396,997.5","0","0","11,669,292.02","200,470,880.49","331,182,885.42","126,959,980.73","0","0","0","0","0","42,773,798.29","0","755,055,590.28","0","0","2,175,876,529.61","0","25,615,245.16","0","0","952,492,546.46","108,517,274.59","1,040,084,682.18","27,452,013.77","0","0","0","0","96,963,070.09","996,251.69","0","6,967,625.69","41,627,089.31","0","2,300,715,798.94","4,476,592,328.55","38,867,878.83","0","0","0","0","76,326,446.93","264,375,227.56","99,011,229.83","0","0","61,258,810.66","44,924,602.21","0","113,739.69","94,828,011.18","0","0","0","0","0","0","714,126,542.79","0","0","4,423,405.56","0","14,396,857.57","5,822,215.05","96,283,137.99","120,925,616.17","835,052,158.96","810,900,000","1,152,720,122.24","0","578,042,160.61","0","997,707,102.24","0","3,539,369,385.09","102,170,784.5","3,641,540,169.59","4,476,592,328.55"
600333,长春燃气,"239,332,557.51","0","0","0","278,779,045.15","75,532,762.49","142,337,347.55","0","0","0","0","0","19,036,396.15","0","262,207,654.61","39,999.96","0","1,017,265,763.42","0","0","0","0","33,194,442.04","13,750,216.46","1,047,543,217.74","214,638,992.88","0","0","0","0","14,918,172.27","0","3,208,058.33","103,333.59","11,135,975.56","0","1,338,492,408.87","2,355,758,172.29","150,000,000","0","0","0","0","0","178,856,692.16","572,729,115.68","0","0","21,918,058.72","-17,378,527.2","0","274,320","55,775,007.32","0","0","0","0","0","0","962,174,666.68","0","0","0","0","0","280,948.2","2,000,000","2,280,948.2","964,455,614.88","461,519,808","174,503,200.36","0","133,600,489.58","0","592,251,484.05","0","1,361,874,981.99","29,427,575.42","1,391,302,557.41","2,355,758,172.29"
600335,国机汽车,"213,536,257.96","0","0","0","20,101,808.66","165,324,615.48","71,285,233.89","0","0","0","0","0","21,721,516.43","0","441,004,436.69","0","0","932,973,869.11","0","0","0","0","0","0","195,461,966.17","0","0","0","0","0","59,997,714.54","0","0","0","17,190,733.48","0","272,650,414.19","1,205,624,283.3","282,030,216.61","0","0","0","0","81,619,083.27","143,374,413.72","18,506,855.27","0","0","459,342.23","2,646,698.09","0","397,600","371,014,875.82","0","0","0","0","0","0","900,049,085.01","0","0","0","3,650,000","0","0","0","3,650,000","903,699,085.01","275,957,200","64,264,358.31","0","8,465,312.14","0","-62,292,996.36","0","286,393,874.09","15,531,324.2","301,925,198.29","1,205,624,283.3"
600336,澳柯玛,"395,519,956.51","0","0","0","176,226,130.38","128,235,799.36","83,711,723.34","0","0","0","0","0","61,390,939.95","0","507,028,243.62","0","47,183,459.73","1,399,296,252.89","0","0","0","0","59,906,025.49","0","490,428,749.68","2,800,160.7","0","0","0","0","513,379,797.07","0","0","5,483,208.35","25,131,669.94","623,376.07","1,097,752,987.3","2,497,049,240.19","572,950,000","0","0","0","0","375,237,258","275,865,546.31","326,186,041.6","0","0","15,074,272.75","22,190,632.59","133,457,418.54","84,000","134,917,946.61","0","0","0","0","0","0","1,855,963,116.4","0","0","29,736,967.5","20,647,800","0","0","21,079,297.62","71,464,065.12","1,927,427,181.52","341,036,000","840,335,213.96","0","30,975,577.69","0","-647,796,632.38","0","564,550,159.27","5,071,899.4","569,622,058.67","2,497,049,240.19"
600337,美克股份,"1,026,061,851.67","0","0","2,390,684.83","0","369,289,937.24","114,440,214.95","0","0","0","0","0","31,803,634.74","0","764,513,826.68","0","0","2,308,500,150.11","0","0","0","0","24,367,687","24,975,258.69","975,782,886.19","51,668,331.54","0","0","0","0","216,564,980.88","0","28,383,866.21","42,733,033.69","34,758,759.12","0","1,399,234,803.32","3,707,734,953.43","266,152,437.58","0","0","0","830,417.04","81,162,750.25","245,617,411.24","179,583,593.81","0","0","71,412,731.18","22,075,682.24","1,821,893.87","0","11,210,055.56","0","0","0","0","127,948,902","175,843.02","1,007,991,717.79","370,792,838","0","546,386","0","0","686,352.31","827,695.71","372,853,272.02","1,380,844,989.81","632,680,419","859,047,873.54","0","135,848,926.23","0","701,686,723.68","-4,672,119.43","2,324,591,823.02","2,298,140.6","2,326,889,963.62","3,707,734,953.43"
600338,西藏珠峰,"61,952,067.61","0","0","711,225","1,500,000","1,032,759.19","29,042,881.86","0","0","0","0","0","88,753,374.92","0","95,696,950.64","0","0","278,689,259.22","0","0","0","0","1,025,133.8","16,122,364.79","166,311,070.82","348,998.53","0","0","0","0","55,347,404.89","0","410,887.68","4,191,267.74","2,344,734.04","0","246,101,862.29","524,791,121.51","117,701,021.94","0","0","0","0","60,000,000","104,475,631.12","19,423,213.76","0","0","8,046,352.77","7,204,522.89","54,611,135.74","0","64,016,094.8","0","0","0","0","89,129,502.42","0","524,607,475.44","0","0","0","0","0","177,806.25","4,385,897.43","4,563,703.68","529,171,179.12","158,333,333","49,957,163.53","0","14,262,096.96","0","-248,258,439.69","0","-25,705,846.2","21,325,788.59","-4,380,057.61","524,791,121.51"
600339,天利高新,"138,073,787.34","0","0","81,850","23,995,548.5","27,072,927.62","19,171,067.61","0","0","0","0","3,500,000","896,996.25","0","191,717,818.77","0","77,224,119.4","481,734,115.49","0","0","0","0","154,329,539.64","51,716,106.4","2,862,767,183.1","11,838,592.13","0","0","0","0","17,646,262.57","0","0","731,283.5","9,268,029.22","0","3,108,296,996.56","3,590,031,112.05","1,264,000,000","0","0","0","0","0","154,215,612.28","20,898,413.62","0","0","33,601,697.58","39,270,989.59","0","0","28,226,494.65","0","0","0","0","196,720,564.19","97,829,660.8","1,834,763,432.71","303,000,000","0","0","0","0","0","10,837,472.93","313,837,472.93","2,148,600,905.64","525,595,171","504,036,678.76","0","94,463,467.62","0","310,900,125.07","0","1,434,995,442.45","6,434,763.96","1,441,430,206.41","3,590,031,112.05"
600340,华夏幸福,"58,981,425.12","0","0","1,626,370","1,405,000","28,103,452.31","4,671,659.2","0","0","0","0","0","10,499,690.51","0","46,149,404.76","0","0","151,437,001.9","0","0","0","0","0","0","154,477,510.32","10,338,143.87","0","0","0","0","47,411,469.89","0","0","0","0","0","212,227,124.08","363,664,125.98","0","0","0","0","0","0","49,181,827.53","21,520,547.12","0","0","2,968,437.75","5,780,747.41","0","0","9,510,138.74","0","0","0","0","0","0","88,961,698.55","0","0","0","0","0","0","0","0","88,961,698.55","145,324,675","167,739,018.92","0","12,603,923.34","0","-50,965,189.83","0","274,702,427.43","0","274,702,427.43","363,664,125.98"
600343,航天动力,"302,950,991.02","0","0","0","34,316,186.08","297,132,384.24","52,682,740.1","0","0","0","0","0","318,311,439.43","0","320,548,569.68","0","346,311.11","1,326,288,621.66","0","0","0","0","3,022,242","9,901,089.51","394,186,587.36","40,924,416.95","0","0","0","0","103,642,548.24","3,925,028.94","0","9,688,082.2","6,547,429.81","0","571,837,425.01","1,898,126,046.67","236,420,000","0","0","0","0","36,988,146","226,762,129.3","85,845,663.32","0","0","2,656,740.31","-1,848,146.34","0","0","36,388,491.98","0","0","0","0","0","0","623,213,024.57","0","0","0","500,000","0","4,911,645.5","3,500,000","8,911,645.5","632,124,670.07","239,683,174","659,244,545.79","0","26,982,110.19","0","134,064,721.13","0","1,059,974,551.11","206,026,825.49","1,266,001,376.6","1,898,126,046.67"
600345,长江通信,"701,080,739.23","0","0","0","16,605,714.08","262,340,209.29","56,083,797.55","0","0","0","0","2,012,991.07","24,637,029.93","0","201,594,144.94","91,368.93","0","1,264,445,995.02","2,722,500","0","0","0","524,769,752.21","0","129,725,634.29","3,873,638.55","0","0","0","0","36,563,236.38","24,807,374.79","41,316,593.76","293,437.78","12,837,263.31","0","776,909,431.07","2,041,355,426.09","250,000,000","0","0","0","0","49,710,498.36","196,393,768.12","53,449,265.07","0","0","49,160,473.05","8,915,186.64","0","183,600","52,455,037.73","0","0","0","0","0","21,773,201.66","682,041,030.63","0","0","0","0","0","0","925,000","925,000","682,966,030.63","198,000,000","345,436,029.34","0","198,664,509.02","0","332,023,988.68","0","1,074,124,527.04","284,264,868.42","1,358,389,395.46","2,041,355,426.09"
600346,大橡塑,"182,775,643.84","0","0","6,729.93","87,967,087.99","251,988,167.72","20,230,895.04","0","0","0","0","0","47,981,470.3","0","350,734,574.76","0","0","941,684,569.58","0","0","0","0","3,430,524.96","0","434,365,953.16","428,201,195.72","0","0","0","0","160,590,766.23","0","4,284,711.34","0","7,560,071.03","0","1,038,433,222.44","1,980,117,792.02","462,993,435","0","0","0","0","37,845,365","168,342,203.1","207,223,215.23","0","0","0","9,363,186.41","0","0","536,479,252.6","0","0","0","0","1,412,283.32","0","1,423,658,940.66","92,508,740.08","0","0","2,098,549.72","0","0","94,530,000","189,137,289.8","1,612,796,230.46","210,000,000","91,468,323.8","0","13,615,343.89","0","18,794,895.18","180,008.21","334,058,571.08","33,262,990.48","367,321,561.56","1,980,117,792.02"
600348,阳泉煤业,"5,882,260,422.58","0","0","0","2,101,518,874.95","1,237,879,308.59","1,258,404,125.87","0","0","0","0","0","100,470,471.57","0","990,214,858.12","0","0","11,570,748,061.68","0","0","0","0","307,965,000.53","0","5,082,311,642.35","770,555,904.56","8,646,290.58","0","0","0","4,292,349,291.59","0","23,406,757.32","155,073","202,331,914.98","0","10,687,721,874.91","22,258,469,936.59","597,000,000","0","0","0","0","0","3,578,661,564.79","2,557,365,537.8","0","0","686,538,053.46","533,904,419.09","21,054,444.45","0","1,040,874,430.46","0","0","0","0","540,020,000","0","9,555,418,450.05","1,221,206,584.87","1,380,144,510.14","42,367,700","0","0","0","38,855,238.57","2,682,574,033.58","12,237,992,483.63","2,405,000,000","0","0","788,423,878.96","0","2,921,791,556.28","-521,286.43","8,528,566,464.67","1,491,910,988.29","10,020,477,452.96","22,258,469,936.59"
600350,山东高速,"995,350,038","0","0","0","608,000","1,621,936","11,683,182","0","0","0","0","0","211,539,270","0","137,226,797","0","0","1,358,029,223","0","0","0","0","382,870,022","27,841,770","7,154,652,567","111,124,225","0","0","0","0","5,330,731,184","0","0","28,851,351","46,177,012","0","13,082,248,131","14,440,277,354","500,000,000","0","0","0","0","40,000,000","461,661,874","88,556,205","0","0","800,929","288,647,609","31,151,930","0","172,692,855","0","0","0","0","190,000,000","1,000,000,000","2,773,511,402","958,000,000","0","0","294,000,000","0","31,824,475","0","1,283,824,475","4,057,335,877","3,363,800,000","2,168,770,160","0","1,020,232,135","0","3,768,334,330","0","10,321,136,625","61,804,852","10,382,941,477","14,440,277,354"
600351,亚宝药业,"392,684,418.74","0","0","0","201,611,747.29","74,681,021","50,175,584.3","0","0","0","0","0","17,415,528.71","0","427,887,599.35","0","0","1,164,455,899.39","0","0","0","0","18,600,000","0","682,402,252.63","289,729,240.25","481,757.95","0","0","0","221,898,065.55","48,849,334.73","0","307,165.83","4,480,306.22","0","1,266,748,123.16","2,431,204,022.55","396,000,000","0","0","0","0","47,397,099.7","98,083,299.12","354,092,853.45","0","0","33,956,984.36","40,121,335.95","0","0","38,743,999.12","0","0","0","0","0","5,659,780.07","1,014,055,351.77","300,900,000","0","18,715,936","35,496,986.4","0","0","59,478,523.68","414,591,446.08","1,428,646,797.85","632,952,000","114,499,059.23","0","60,949,056.37","0","177,637,027.21","0","986,037,142.81","16,520,081.89","1,002,557,224.7","2,431,204,022.55"
600352,浙江龙盛,"1,277,940,468.86","0","0","0","767,499,028.71","1,237,485,141.64","948,291,263.15","0","0","0","250,000","0","997,618,233.81","0","3,679,089,209.39","0","1,242,899.46","8,909,416,245.02","0","599,100,150","0","0","475,731,891.29","1,715,161.74","2,717,978,739.73","327,345,457.34","28,953.29","0","0","0","321,217,175.91","0","0","6,850,534.82","29,512,920.39","0","4,479,480,984.51","13,388,897,229.53","2,805,865,936.8","0","0","0","0","1,084,777,898.19","690,168,450.3","1,205,370,502.79","0","0","144,343,915.31","-28,292,249.89","5,482,049.36","0","243,950,667.25","0","0","0","0","238,081,500","16,072,733.03","6,405,821,403.14","200,000,000","0","0","0","0","68,377,522.5","213,676,416.89","482,053,939.39","6,887,875,342.53","1,468,415,930","2,082,349,091.09","0","134,628,159.8","0","2,379,796,944.43","42,145,323.76","6,131,504,827.1","369,517,059.9","6,501,021,887","13,388,897,229.53"
600353,旭光股份,"216,847,036.22","0","0","0","63,520,605.82","97,489,351.06","15,352,447.05","0","0","0","215,040.51","0","5,801,510.98","0","121,868,184.86","0","0","521,094,176.5","0","0","0","0","1,142,770.14","0","89,364,975.75","62,415,511.23","0","0","0","0","42,026,014.98","3,176,190.17","0","0","10,594,640.87","606,374.31","209,326,477.45","730,420,653.95","65,000,000","0","0","0","0","13,700,000","70,718,507.44","5,347,307.45","0","0","37,592,006.19","38,477,067.15","102,217.5","547,806.53","19,590,835.6","0","0","0","0","0","0","251,075,747.86","0","0","748,237","0","0","106,272.82","4,004,000","4,858,509.82","255,934,257.68","113,240,450","185,028,479.92","0","64,976,014.05","0","111,241,452.3","0","474,486,396.27","0","474,486,396.27","730,420,653.95"
600354,敦煌种业,"1,055,794,696.34","0","0","1,998,094.06","5,391,454","288,051,758.61","207,966,914.43","0","0","0","1,443,943.06","0","65,285,945.28","0","768,962,790.46","0","125,052.03","2,395,020,648.27","0","0","0","0","76,400,282.07","0","642,970,118.88","19,580,776.18","0","0","0","0","198,221,528.6","0","2,370,062.96","419,668.44","8,313,878.65","0","948,276,315.78","3,343,296,964.05","1,691,427,594.6","0","0","0","0","702,544","149,892,994.98","144,236,140.14","0","0","22,587,965.36","-1,055,352.51","4,729,898.91","6,725,000","214,675,996.89","0","0","0","0","3,796,000","0","2,237,718,782.37","260,000","0","2,799,968","1,087,487.44","0","0","14,150,923.18","18,298,378.62","2,256,017,160.99","185,966,400","369,960,223.07","0","30,845,504.62","0","99,317,167.54","0","686,089,295.23","401,190,507.83","1,087,279,803.06","3,343,296,964.05"
600355,精伦电子,"69,803,675.48","0","0","0","42,045,326.12","84,870,422.64","2,256,894.4","0","0","0","0","0","2,019,456.62","0","152,396,772.57","0","0","353,392,547.83","0","0","0","0","3,762,639.66","0","187,746,523.95","0","0","0","0","0","37,290,045.14","0","0","215,025.25","0","0","229,014,234","582,406,781.83","0","0","0","0","0","52,044,927.63","66,198,436.18","15,098,769.04","0","0","6,701,323.96","4,719,832.6","0","0","25,331,757.17","0","0","0","0","0","0","170,095,046.58","0","0","0","0","0","0","1,100,000","1,100,000","171,195,046.58","246,044,600","324,285,547.02","0","41,397,414.63","0","-199,329,793.91","0","412,397,767.74","-1,186,032.49","411,211,735.25","582,406,781.83"
600356,恒丰纸业,"300,903,225.51","0","0","0","131,184,368.24","171,235,115.18","108,613,010.22","0","0","0","0","0","5,564,513.11","0","197,357,924.3","0","0","914,858,156.56","0","0","0","0","0","0","686,648,466.69","253,841,854.94","0","0","0","0","33,550,679.49","0","0","1,364,954.12","6,124,510.16","0","981,530,465.4","1,896,388,621.96","182,409,457.57","0","0","0","0","0","190,719,413.78","6,891,608.53","0","0","5,894,597.9","16,526,702.74","0","15,240,000","19,516,790.82","0","0","0","0","0","0","437,198,571.34","266,690,000","0","0","0","0","0","22,260,000","288,950,000","726,148,571.34","193,000,000","509,019,305.89","0","109,133,144.59","0","336,925,666.09","0","1,148,078,116.57","22,161,934.05","1,170,240,050.62","1,896,388,621.96"
600357,承德钒钛,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600358,*ST联合,"95,924,787.93","0","0","0","0","8,210,713.13","4,526,298.94","0","0","0","0","0","300,125,263.93","0","12,403,683.12","0","3,112,455.41","424,303,202.46","0","0","0","0","70,351,702.86","0","364,693,770.71","27,244,140.67","0","0","0","0","25,512,711.25","0","621,932.2","99,667,324.46","4,286,094.95","0","592,377,677.1","1,016,680,879.56","191,000,000","0","0","0","0","0","41,769,346.73","18,330,187.01","0","0","2,354,116.71","13,400,541.94","0","0","12,078,762.44","0","0","0","0","54,944,481.5","0","333,877,436.33","96,000,000","0","0","0","0","908,672.3","0","96,908,672.3","430,786,108.63","432,000,000","57,768,107.55","0","8,194,929.49","0","86,328,143.3","0","584,291,180.34","1,603,590.59","585,894,770.93","1,016,680,879.56"
600359,新农开发,"831,746,203.61","0","0","0","15,551,744.1","230,529,336.19","241,210,296.77","0","0","0","0","0","118,484,772.94","0","1,053,489,008.23","0","0","2,491,011,361.84","0","0","0","0","271,729,990.6","52,904,828.11","852,821,842.79","83,113,315.82","493,495.61","0","52,770,997.24","0","4,387,987.16","0","5,180,749.72","241,647,161.79","3,047,744.89","0","1,568,098,113.73","4,059,109,475.57","626,000,000","0","0","0","0","0","201,529,291.45","261,541,673.31","0","0","479,122,249.28","43,126,110.51","101,754.15","0","526,566,367.56","0","0","0","0","139,500,000","0","2,277,487,446.26","532,656,319.48","0","0","5,594,761.5","4,109,329.57","0","48,565,571.59","590,925,982.14","2,868,413,428.4","321,000,000","596,370,651.27","0","63,950,484.94","0","11,257,383.56","0","992,578,519.77","198,117,527.4","1,190,696,047.17","4,059,109,475.57"
600360,华微电子,"802,913,429.21","0","0","0","138,340,346.45","221,098,265.47","89,263,921.24","0","0","0","0","0","31,715,026.87","0","250,067,269.19","0","0","1,533,398,258.43","0","0","0","0","67,207,838.63","30,899,172.75","1,244,076,172.37","74,200,073.49","0","0","0","0","142,269,718","0","0","15,379,833.9","11,036,269.2","0","1,585,069,078.34","3,118,467,336.77","557,833,128.97","0","0","0","0","151,032,554.71","230,200,481.61","3,116,922.25","0","0","3,777,839.65","11,268,286.06","6,781,329.86","0","71,650,392.84","0","0","0","0","5,000,000","300,000,000","1,340,660,935.95","156,193,916.53","0","0","0","0","15,883,375.32","27,900,000","199,977,291.85","1,540,638,227.8","521,600,000","404,478,753.43","0","72,829,059.82","0","560,854,833.36","0","1,559,762,646.61","18,066,462.36","1,577,829,108.97","3,118,467,336.77"
600361,华联综超,"2,639,951,413.36","0","0","0","0","4,313,586.4","67,695,031.97","0","0","0","0","0","126,726,205.8","0","1,062,656,947.04","0","346,038,933.64","4,247,382,118.21","0","0","0","5,000,000","389,841,786.29","0","659,707,335.42","132,582,068.87","0","0","0","0","0","0","0","816,391,143.51","19,513,810.15","0","2,023,036,144.24","6,270,418,262.45","790,000,000","0","0","0","0","12,400,000","2,020,644,404.78","424,817,411.56","0","0","13,460,029.02","-63,796,711.91","7,715,992.51","0","495,695,670.88","0","0","0","0","5,000,000","0","3,705,936,796.84","0","689,166,945.9","61,546,276.64","0","0","7,723,987.36","2,467,391.75","760,904,601.65","4,466,841,398.49","484,807,918","577,749,712.94","0","114,999,657.72","0","623,273,305.43","0","1,800,830,594.09","2,746,269.87","1,803,576,863.96","6,270,418,262.45"
