股票代码,简称,国家持有的有限售条件流通股份数,国有法人持有的有限售条件流通股份数,其他有限售条件的内资流通股份数,境内法人持有的有限售条件流通股份数,境内自然人持有的有限售条件流通股份数,有限售条件的外资流通股份数,境外法人持有的有限售条件流通股份数,境外自然人持有的有限售条件流通股份数,其他有限售股流通股数,有限售条件流通股数,无限售条件人民币普通股数,无限售条件境内上市的外资股数,无限售条件境外上市的外资股数,其他无限售条件已上市流通股份数,无限售条件流通股份合计,股份总数,国家持有的有限售条件流通股份占总股本比例(%),国有法人持有的有限售条件流通股份占总股本比例(%),其他有限售条件的内资流通股份占总股本比例(%),境内法人持有的有限售条件流通股份占总股本比例(%),境内自然人持有的有限售条件流通股份占总股本比例(%),有限售条件的外资流通股份占总股本比例(%),境外法人持有的有限售条件流通股份占总股本比例(%),境外自然人持有的有限售条件流通股份占总股本比例(%),其他有限售股流通股份占总股本比例(%),有限售条件流通股占总股本比例(%),无限售条件人民币普通股占总股本比例(%),无限售条件境内上市的外资股占总股本比例(%),无限售条件境外上市的外资股占总股本比例(%),其他无限售条件已上市流通股份占总股本比例(%),无限售条件流通股占总股本比例(%),股份总数占总股本比例(%)
600269,赣粤高速,"0","0","0","0","0","0","0","0","0","0","2,335,407,014","0","0","0","2,335,407,014","2,335,407,014","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600270,外运发展,"0","574,637,796","0","0","0","0","0","0","0","574,637,796","330,843,924","0","0","0","330,843,924","905,481,720","-",63.46,"-","-","-","-","-","-","-",63.46,36.54,"-","-","-",36.54,100.0
600271,航天信息,"0","0","0","0","0","0","0","0","0","0","923,400,000","0","0","0","923,400,000","923,400,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600272,开开实业,"0","0","3,000,000","3,000,000","0","0","0","0","0","3,000,000","160,000,000","80,000,000","0","0","240,000,000","243,000,000","-","-",1.23,1.23,"-","-","-","-","-",1.23,65.85,32.92,"-","-",98.77,100.0
600273,华芳纺织,"0","0","0","0","0","0","0","0","0","0","315,000,000","0","0","0","315,000,000","315,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600275,武昌鱼,"0","0","0","0","0","0","0","0","0","0","508,837,238","0","0","0","508,837,238","508,837,238","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600276,恒瑞医药,"0","0","4,541,300","0","4,541,300","0","0","0","0","4,541,300","744,891,864","0","0","0","744,891,864","749,433,164","-","-",0.61,"-",0.61,"-","-","-","-",0.61,99.39,"-","-","-",99.39,100.0
600277,亿利能源,"0","0","641,235,000","641,235,000","0","0","0","0","0","641,235,000","260,700,000","0","0","0","260,700,000","901,935,000","-","-",71.1,71.1,"-","-","-","-","-",71.1,28.9,"-","-","-",28.9,100.0
600278,东方创业,"0","0","0","0","0","0","0","0","0","0","320,000,000","0","0","0","320,000,000","320,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600279,重庆港九,"0","191,354,242","0","0","0","0","0","0","0","191,354,242","150,738,020","0","0","0","150,738,020","342,092,262","-",55.94,"-","-","-","-","-","-","-",55.94,44.06,"-","-","-",44.06,100.0
600280,中央商场,"0","0","16,005,329","0","16,005,329","0","0","0","0","16,005,329","127,536,530","0","0","0","127,536,530","143,541,859","-","-",11.15,"-",11.15,"-","-","-","-",11.15,88.85,"-","-","-",88.85,100.0
600281,太化股份,"0","0","0","0","0","0","0","0","0","0","514,402,025","0","0","0","514,402,025","514,402,025","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600282,南钢股份,"0","0","2,190,952,457","2,190,952,457","0","0","0","0","0","2,190,952,457","1,684,800,000","0","0","0","1,684,800,000","3,875,752,457","-","-",56.53,56.53,"-","-","-","-","-",56.53,43.47,"-","-","-",43.47,100.0
600283,钱江水利,"0","72,750,918","0","0","0","0","0","0","0","72,750,918","212,579,082","0","0","0","212,579,082","285,330,000","-",25.5,"-","-","-","-","-","-","-",25.5,74.5,"-","-","-",74.5,100.0
600284,浦东建设,"0","0","0","0","0","0","0","0","0","0","346,000,000","0","0","0","346,000,000","346,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600285,羚锐制药,"0","0","0","0","0","0","0","0","0","0","200,720,000","0","0","0","200,720,000","200,720,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600286,S*ST国瓷,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600287,江苏舜天,"0","0","0","0","0","0","0","0","0","0","436,796,074","0","0","0","436,796,074","436,796,074","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600288,大恒科技,"0","0","0","0","0","0","0","0","0","0","436,800,000","0","0","0","436,800,000","436,800,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600289,亿阳信通,"0","0","0","0","0","0","0","0","0","0","563,153,634","0","0","0","563,153,634","563,153,634","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600290,华仪电气,"0","0","190,222,467","182,422,467","7,800,000","0","0","0","0","190,222,467","161,033,305","0","0","0","161,033,305","351,255,772","-","-",54.15,51.93,2.22,"-","-","-","-",54.15,45.85,"-","-","-",45.85,100.0
600291,西水股份,"0","0","0","0","0","0","0","0","0","0","384,000,000","0","0","0","384,000,000","384,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600292,中电远达,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600293,三峡新材,"0","0","0","0","0","0","0","0","0","0","344,502,600","0","0","0","344,502,600","344,502,600","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600295,鄂尔多斯,"0","0","316,800,000","316,800,000","0","0","0","0","0","316,800,000","295,200,000","420,000,000","0","0","715,200,000","1,032,000,000","-","-",30.7,30.7,"-","-","-","-","-",30.7,28.6,40.7,"-","-",69.3,100.0
600296,S兰铝,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600297,美罗药业,"0","0","76,000,000","76,000,000","0","0","0","0","0","76,000,000","274,000,000","0","0","0","274,000,000","350,000,000","-","-",21.71,21.71,"-","-","-","-","-",21.71,78.29,"-","-","-",78.29,100.0
600298,安琪酵母,"0","0","34,646,577","34,646,577","0","0","0","0","0","34,646,577","271,400,000","0","0","0","271,400,000","306,046,577","-","-",11.32,11.32,"-","-","-","-","-",11.32,88.68,"-","-","-",88.68,100.0
600299,蓝星新材,
600300,维维股份,"0","0","22,000,000","22,000,000","0","44,000,000","44,000,000","0","0","66,000,000","1,606,000,000","0","0","0","1,606,000,000","1,672,000,000","-","-",1.32,1.32,"-",2.63,2.63,"-","-",3.95,96.05,"-","-","-",96.05,100.0
600301,*ST南化,"0","0","0","0","0","0","0","0","0","0","235,148,140","0","0","0","235,148,140","235,148,140","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600302,标准股份,"0","0","0","0","0","0","0","0","0","0","346,009,804","0","0","0","346,009,804","346,009,804","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600303,曙光股份,"0","0","0","0","0","0","0","0","0","0","287,252,998","0","0","0","287,252,998","287,252,998","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600305,恒顺醋业,"0","0","0","0","0","0","0","0","0","0","127,150,000","0","0","0","127,150,000","127,150,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600306,商业城,"0","0","26,193,360","0","0","0","0","0","0","26,193,360","151,945,558","0","0","0","151,945,558","178,138,918","-","-",14.7,"-","-","-","-","-","-",14.7,85.3,"-","-","-",85.3,100.0
600307,酒钢宏兴,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600308,华泰股份,"0","0","0","0","0","0","0","0","0","0","648,645,233","0","0","0","648,645,233","648,645,233","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600309,万华化学,"0","0","0","0","0","0","0","0","0","0","1,663,334,400","0","0","0","1,663,334,400","1,663,334,400","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600310,桂东电力,"0","0","27,200,000","19,200,000","8,000,000","0","0","0","0","27,200,000","156,750,000","0","0","0","156,750,000","183,950,000","-","-",14.79,10.44,4.35,"-","-","-","-",14.79,85.21,"-","-","-",85.21,100.0
600311,荣华实业,"0","0","0","0","0","0","0","0","0","0","665,600,000","0","0","0","665,600,000","665,600,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600312,平高电气,"0","0","0","0","0","0","0","0","0","0","818,966,173","0","0","0","818,966,173","818,966,173","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600313,中农资源,"0","100,100,000","40,630,000","40,630,000","0","0","0","0","0","140,730,000","163,470,000","0","0","0","163,470,000","304,200,000","-",32.91,13.35,13.35,"-","-","-","-","-",46.26,53.74,"-","-","-",53.74,100.0
600315,上海家化,"0","0","7,705,912","0","7,705,912","0","0","0","0","7,705,912","415,326,152","0","0","0","415,326,152","423,032,064","-","-",2.0,"-",2.0,"-","-","-","-",2.0,98.0,"-","-","-",98.0,100.0
600316,洪都航空,"0","40,668,832","111,965,680","111,965,680","0","0","0","0","0","152,634,512","564,480,000","0","0","0","564,480,000","717,114,512","-",5.67,15.61,15.61,"-","-","-","-","-",21.28,78.72,"-","-","-",78.72,100.0
600317,营口港,"629,232,524","0","0","0","0","0","0","0","0","629,232,524","468,339,102","0","0","0","468,339,102","1,097,571,626",57.33,"-","-","-","-","-","-","-","-",57.33,42.67,"-","-","-",42.67,100.0
600318,巢东股份,"0","0","0","0","0","0","0","0","0","0","242,000,000","0","0","0","242,000,000","242,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600319,*ST亚星,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600320,振华重工,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600321,国栋建设,
600322,天房发展,"0","0","0","0","0","0","0","0","0","0","1,105,700,000","0","0","0","1,105,700,000","1,105,700,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600323,南海发展,"0","76,543,938","103,856","0","103,856","0","0","0","0","76,647,794","194,420,625","0","0","0","194,420,625","271,068,419","-",28.24,0.04,"-",0.04,"-","-","-","-",28.28,71.72,"-","-","-",71.72,100.0
600325,华发股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600326,西藏天路,"0","110,231,532","0","0","0","0","0","0","0","110,231,532","436,968,468","0","0","0","436,968,468","547,200,000","-",20.14,"-","-","-","-","-","-","-",20.14,79.86,"-","-","-",79.86,100.0
600327,大东方,"0","0","0","0","0","0","0","0","0","0","521,711,813","0","0","0","521,711,813","521,711,813","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600328,兰太实业,"0","0","0","0","0","0","0","0","0","0","359,118,030","0","0","0","359,118,030","359,118,030","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600329,中新药业,"0","0","5,875,000","0","0","0","0","0","0","5,875,000","533,433,720","0","200,000,000","0","733,433,720","739,308,720","-","-",0.8,"-","-","-","-","-","-",0.8,72.15,"-",27.05,"-",99.21,100.0
600330,天通股份,"0","0","0","0","0","0","0","0","0","0","588,818,400","0","0","0","588,818,400","588,818,400","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600331,宏达股份,"0","0","0","0","0","0","0","0","0","0","1,032,000,000","0","0","0","1,032,000,000","1,032,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600332,白云山,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600333,长春燃气,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600335,国机汽车,"0","0","0","0","0","0","0","0","0","0","275,957,200","0","0","0","275,957,200","275,957,200","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600336,澳柯玛,"1,000,000","0","0","0","0","0","0","0","0","1,000,000","340,036,000","0","0","0","340,036,000","341,036,000",0.29,"-","-","-","-","-","-","-","-",0.29,99.71,"-","-","-",99.71,100.0
600337,美克股份,"0","0","122,076,399","122,076,399","0","0","0","0","0","122,076,399","510,604,020","0","0","0","510,604,020","632,680,419","-","-",19.3,19.3,"-","-","-","-","-",19.3,80.7,"-","-","-",80.7,100.0
600338,西藏珠峰,"0","0","0","0","0","0","0","0","0","0","158,333,333","0","0","0","158,333,333","158,333,333","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600339,天利高新,"0","68,787,904","0","0","0","0","0","0","0","68,787,904","456,807,267","0","0","0","456,807,267","525,595,171","-",13.09,"-","-","-","-","-","-","-",13.09,86.91,"-","-","-",86.91,100.0
600340,华夏幸福,"0","0","0","0","0","0","0","0","0","0","145,324,675","0","0","0","145,324,675","145,324,675","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600343,航天动力,"0","0","0","0","0","0","0","0","0","0","239,683,174","0","0","0","239,683,174","239,683,174","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600345,长江通信,"0","0","0","0","0","0","0","0","0","0","198,000,000","0","0","0","198,000,000","198,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600346,大橡塑,"0","0","0","0","0","0","0","0","0","0","210,000,000","0","0","0","210,000,000","210,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600348,阳泉煤业,"0","0","0","0","0","0","0","0","0","0","2,405,000,000","0","0","0","2,405,000,000","2,405,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600350,山东高速,"2,697,200,000","0","0","0","0","0","0","0","0","2,697,200,000","666,600,000","0","0","0","666,600,000","3,363,800,000",80.18,"-","-","-","-","-","-","-","-",80.18,19.82,"-","-","-",19.82,100.0
600351,亚宝药业,"0","0","0","0","0","0","0","0","0","0","632,952,000","0","0","0","632,952,000","632,952,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600352,浙江龙盛,"0","0","0","0","0","0","0","0","0","0","1,468,415,930","0","0","0","1,468,415,930","1,468,415,930","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600353,旭光股份,"0","0","0","0","0","0","0","0","0","0","113,240,450","0","0","0","113,240,450","113,240,450","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600354,敦煌种业,"0","0","0","0","0","0","0","0","0","0","185,966,400","0","0","0","185,966,400","185,966,400","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600355,精伦电子,"0","0","0","0","0","0","0","0","0","0","246,044,600","0","0","0","246,044,600","246,044,600","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600356,恒丰纸业,"0","0","0","0","0","0","0","0","0","0","193,000,000","0","0","0","193,000,000","193,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600357,承德钒钛,
600358,*ST联合,"0","0","0","0","0","0","0","0","0","0","432,000,000","0","0","0","432,000,000","432,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600359,新农开发,"0","0","0","0","0","0","0","0","0","0","321,000,000","0","0","0","321,000,000","321,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600360,华微电子,"0","0","87,706,124","0","0","0","0","0","0","87,706,124","433,893,876","0","0","0","433,893,876","521,600,000","-","-",16.81,"-","-","-","-","-","-",16.81,83.19,"-","-","-",83.19,100.0
600361,华联综超,"0","0","0","0","0","0","0","0","0","0","484,807,918","0","0","0","484,807,918","484,807,918","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600362,江西铜业,"0","0","0","0","0","0","0","0","0","0","2,075,247,405","0","1,387,482,000","0","3,462,729,405","3,462,729,405","-","-","-","-","-","-","-","-","-","-",59.93,"-",40.07,"-",100.0,100.0
600363,联创光电,"0","0","0","0","0","0","0","0","0","0","370,806,750","0","0","0","370,806,750","370,806,750","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600365,通葡股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600366,宁波韵升,"0","0","0","0","0","0","0","0","0","0","395,767,500","0","0","0","395,767,500","395,767,500","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600367,红星发展,"0","137,254,208","0","0","0","0","0","0","0","137,254,208","153,945,792","0","0","0","153,945,792","291,200,000","-",47.13,"-","-","-","-","-","-","-",47.13,52.87,"-","-","-",52.87,100.0
600368,五洲交通,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600369,西南证券,"0","1,400,901,752","542,252,271","524,752,271","17,500,000","0","0","0","0","1,943,154,023","379,400,539","0","0","0","379,400,539","2,322,554,562","-",60.32,23.34,22.59,0.75,"-","-","-","-",83.66,16.34,"-","-","-",16.34,100.0
600370,三房巷,"0","0","0","0","0","0","0","0","0","0","318,897,692","0","0","0","318,897,692","318,897,692","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600371,万向德农,"0","0","0","0","0","0","0","0","0","0","170,500,000","0","0","0","170,500,000","170,500,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600372,中航电子,"0","74,625,174","0","0","0","0","0","0","0","74,625,174","410,000,000","0","0","0","410,000,000","484,625,174","-",15.4,"-","-","-","-","-","-","-",15.4,84.6,"-","-","-",84.6,100.0
600373,中文传媒,"0","379,745,018","0","0","0","0","0","0","0","379,745,018","187,500,000","0","0","0","187,500,000","567,245,018","-",66.95,"-","-","-","-","-","-","-",66.95,33.05,"-","-","-",33.05,100.0
600375,华菱星马,"0","0","0","0","0","0","0","0","0","0","187,481,250","0","0","0","187,481,250","187,481,250","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600376,首开股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600377,宁沪高速,"2,742,578,825","589,059,077","51,452,745","51,452,745","0","0","0","0","0","3,383,090,647","432,656,853","0","1,222,000,000","0","1,654,656,853","5,037,747,500",54.44,11.69,1.02,1.02,"-","-","-","-","-",67.15,8.59,"-",24.26,"-",32.85,100.0
600378,天科股份,"0","0","0","0","0","0","0","0","0","0","270,175,720","0","0","0","270,175,720","270,175,720","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600379,宝光股份,"0","0","0","0","0","0","0","0","0","0","214,416,600","0","0","0","214,416,600","214,416,600","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600380,健康元,"0","0","0","0","0","0","0","0","0","0","1,317,448,800","0","0","0","1,317,448,800","1,317,448,800","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600381,*ST贤成,"0","0","0","0","0","0","0","0","0","0","306,384,000","0","0","0","306,384,000","306,384,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600382,广东明珠,"0","0","46,107,356","0","0","0","0","0","0","46,107,356","295,639,244","0","0","0","295,639,244","341,746,600","-","-",13.49,"-","-","-","-","-","-",13.49,86.51,"-","-","-",86.51,100.0
600383,金地集团,"0","0","0","0","0","0","0","0","0","0","4,471,508,572","0","0","0","4,471,508,572","4,471,508,572","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600385,*ST金泰,"0","0","5,333,334","5,333,334","0","0","0","0","0","5,333,334","142,773,814","0","0","0","142,773,814","148,107,148","-","-",3.6,3.6,"-","-","-","-","-",3.6,96.4,"-","-","-",96.4,100.0
600386,北巴传媒,"0","0","0","0","0","0","0","0","0","0","403,200,000","0","0","0","403,200,000","403,200,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600387,海越股份,"0","0","585,000","585,000","0","0","0","0","0","585,000","385,515,000","0","0","0","385,515,000","386,100,000","-","-",0.15,0.15,"-","-","-","-","-",0.15,99.85,"-","-","-",99.85,100.0
600388,龙净环保,"0","0","0","0","0","0","0","0","0","0","207,900,000","0","0","0","207,900,000","207,900,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600389,江山股份,"0","91,944,000","0","0","0","0","0","0","0","91,944,000","106,056,000","0","0","0","106,056,000","198,000,000","-",46.44,"-","-","-","-","-","-","-",46.44,53.56,"-","-","-",53.56,100.0
600390,金瑞科技,"0","0","0","0","0","0","0","0","0","0","160,050,000","0","0","0","160,050,000","160,050,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600391,成发科技,"0","59,494,813","0","0","0","0","0","0","0","59,494,813","71,801,210","0","0","0","71,801,210","131,296,023","-",45.31,"-","-","-","-","-","-","-",45.31,54.69,"-","-","-",54.69,100.0
600392,盛和资源,"0","0","0","0","0","0","0","0","0","0","156,600,000","0","0","0","156,600,000","156,600,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600393,东华实业,"0","0","10,532,797","10,532,797","0","0","0","0","0","10,532,797","289,467,203","0","0","0","289,467,203","300,000,000","-","-",3.51,3.51,"-","-","-","-","-",3.51,96.49,"-","-","-",96.49,100.0
600395,盘江股份,"0","837,057,237","0","0","0","0","0","0","0","837,057,237","266,310,670","0","0","0","266,310,670","1,103,367,907","-",75.86,"-","-","-","-","-","-","-",75.86,24.14,"-","-","-",24.14,100.0
600396,金山股份,"0","0","0","0","0","0","0","0","0","0","340,600,000","0","0","0","340,600,000","340,600,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600397,安源煤业,"0","0","0","0","0","0","0","0","0","0","269,232,000","0","0","0","269,232,000","269,232,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600398,凯诺科技,"0","0","103,246,624","103,246,624","0","0","0","0","0","103,246,624","543,357,454","0","0","0","543,357,454","646,604,078","-","-",15.97,15.97,"-","-","-","-","-",15.97,84.03,"-","-","-",84.03,100.0
600399,抚顺特钢,"0","287,535,101","0","0","0","0","0","0","0","287,535,101","232,464,899","0","0","0","232,464,899","520,000,000","-",55.3,"-","-","-","-","-","-","-",55.3,44.7,"-","-","-",44.7,100.0
600400,红豆股份,"0","0","202,371,454","202,371,454","0","0","0","0","0","202,371,454","228,705,192","0","0","0","228,705,192","431,076,646","-","-",46.95,46.95,"-","-","-","-","-",46.95,53.05,"-","-","-",53.05,100.0
600401,海润光伏,"0","0","77,274,428","77,274,428","0","0","0","0","0","77,274,428","180,773,216","0","0","0","180,773,216","258,047,644","-","-",29.95,29.95,"-","-","-","-","-",29.95,70.05,"-","-","-",70.05,100.0
600403,大有能源,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600405,动力源,"0","0","9,563,000","0","9,563,000","0","0","0","0","9,563,000","208,687,200","0","0","0","208,687,200","218,250,200","-","-",4.38,"-",4.38,"-","-","-","-",4.38,95.62,"-","-","-",95.62,100.0
600406,国电南瑞,"0","3,000,000","9,059,429","9,059,429","0","3,000,000","3,000,000","0","0","15,059,429","510,120,000","0","0","0","510,120,000","525,179,429","-",0.57,1.73,1.73,"-",0.57,0.57,"-","-",2.87,97.13,"-","-","-",97.13,100.0
600408,安泰集团,"0","0","0","0","0","0","0","0","0","0","1,006,800,000","0","0","0","1,006,800,000","1,006,800,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600409,三友化工,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600410,华胜天成,"0","0","23,100,880","0","23,100,880","0","0","0","0","23,100,880","481,761,363","0","0","0","481,761,363","504,862,243","-","-",4.58,"-",4.58,"-","-","-","-",4.58,95.42,"-","-","-",95.42,100.0
600415,小商品城,"0","759,544,848","0","0","0","0","0","0","0","759,544,848","601,258,696","0","0","0","601,258,696","1,360,803,544","-",55.82,"-","-","-","-","-","-","-",55.82,44.18,"-","-","-",44.18,100.0
600416,湘电股份,"0","0","0","0","0","0","0","0","0","0","304,242,271","0","0","0","304,242,271","304,242,271","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600418,江淮汽车,"0","0","215,868,240","215,868,240","0","0","0","0","0","215,868,240","1,072,868,395","0","0","0","1,072,868,395","1,288,736,635","-","-",16.75,16.75,"-","-","-","-","-",16.75,83.25,"-","-","-",83.25,100.0
600419,新疆天宏,"0","0","0","0","0","0","0","0","0","0","80,160,000","0","0","0","80,160,000","80,160,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600420,现代制药,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600421,*ST国药,"0","0","55,004,300","55,004,300","0","0","0","0","0","55,004,300","140,595,700","0","0","0","140,595,700","195,600,000","-","-",28.12,28.12,"-","-","-","-","-",28.12,71.88,"-","-","-",71.88,100.0
600422,昆明制药,"0","0","0","0","0","0","0","0","0","0","314,176,000","0","0","0","314,176,000","314,176,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600423,柳化股份,"0","0","0","0","0","0","0","0","0","0","399,347,513","0","0","0","399,347,513","399,347,513","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600425,青松建化,"0","0","0","0","0","0","0","0","0","0","478,695,043","0","0","0","478,695,043","478,695,043","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600426,华鲁恒升,"0","10,000,000","130,000,000","120,000,000","10,000,000","0","0","0","0","140,000,000","495,750,000","0","0","0","495,750,000","635,750,000","-",1.57,20.45,18.88,1.57,"-","-","-","-",22.02,77.98,"-","-","-",77.98,100.0
600428,中远航运,"0","0","0","0","0","0","0","0","0","0","1,310,423,625","0","0","0","1,310,423,625","1,310,423,625","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600429,三元股份,"0","150,000,000","0","0","0","100,000,000","100,000,000","0","0","250,000,000","635,000,000","0","0","0","635,000,000","885,000,000","-",16.95,"-","-","-",11.3,11.3,"-","-",28.25,71.75,"-","-","-",71.75,100.0
600432,吉恩镍业,"0","9,700,000","38,080,500","0","0","0","0","0","0","47,780,500","763,341,042","0","0","0","763,341,042","811,121,542","-",1.2,4.69,"-","-","-","-","-","-",5.89,94.11,"-","-","-",94.11,100.0
600433,冠豪高新,"0","78,000,000","0","0","0","0","0","0","0","78,000,000","208,000,000","0","0","0","208,000,000","286,000,000","-",27.27,"-","-","-","-","-","-","-",27.27,72.73,"-","-","-",72.73,100.0
600435,北方导航,"0","382,898,322","0","0","0","0","0","0","0","382,898,322","361,761,678","0","0","0","361,761,678","744,660,000","-",51.42,"-","-","-","-","-","-","-",51.42,48.58,"-","-","-",48.58,100.0
600436,片仔癀,
600438,通威股份,"0","0","0","0","0","0","0","0","0","0","687,520,000","0","0","0","687,520,000","687,520,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600439,瑞贝卡,"0","0","46,310,000","46,310,000","0","0","0","0","0","46,310,000","739,791,000","0","0","0","739,791,000","786,101,000","-","-",5.89,5.89,"-","-","-","-","-",5.89,94.11,"-","-","-",94.11,100.0
600444,*ST国通,"0","0","0","0","0","0","0","0","0","0","105,000,000","0","0","0","105,000,000","105,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
