股票代码,简称,国家持有的有限售条件流通股份数,国有法人持有的有限售条件流通股份数,其他有限售条件的内资流通股份数,境内法人持有的有限售条件流通股份数,境内自然人持有的有限售条件流通股份数,有限售条件的外资流通股份数,境外法人持有的有限售条件流通股份数,境外自然人持有的有限售条件流通股份数,其他有限售股流通股数,有限售条件流通股数,无限售条件人民币普通股数,无限售条件境内上市的外资股数,无限售条件境外上市的外资股数,其他无限售条件已上市流通股份数,无限售条件流通股份合计,股份总数,国家持有的有限售条件流通股份占总股本比例(%),国有法人持有的有限售条件流通股份占总股本比例(%),其他有限售条件的内资流通股份占总股本比例(%),境内法人持有的有限售条件流通股份占总股本比例(%),境内自然人持有的有限售条件流通股份占总股本比例(%),有限售条件的外资流通股份占总股本比例(%),境外法人持有的有限售条件流通股份占总股本比例(%),境外自然人持有的有限售条件流通股份占总股本比例(%),其他有限售股流通股份占总股本比例(%),有限售条件流通股占总股本比例(%),无限售条件人民币普通股占总股本比例(%),无限售条件境内上市的外资股占总股本比例(%),无限售条件境外上市的外资股占总股本比例(%),其他无限售条件已上市流通股份占总股本比例(%),无限售条件流通股占总股本比例(%),股份总数占总股本比例(%)
600267,海正药业,"0","0","0","0","0","0","0","0","0","0","839,709,058","0","0","0","839,709,058","839,709,058","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600268,国电南自,"0","0","0","0","0","0","0","0","0","0","635,246,434","0","0","0","635,246,434","635,246,434","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600269,赣粤高速,"0","0","0","0","0","0","0","0","0","0","2,335,407,014","0","0","0","2,335,407,014","2,335,407,014","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600270,外运发展,"0","574,637,796","0","0","0","0","0","0","0","574,637,796","330,843,924","0","0","0","330,843,924","905,481,720","-",63.46,"-","-","-","-","-","-","-",63.46,36.54,"-","-","-",36.54,100.0
600271,航天信息,"0","0","0","0","0","0","0","0","0","0","923,400,000","0","0","0","923,400,000","923,400,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600272,开开实业,"0","0","3,000,000","3,000,000","0","0","0","0","0","3,000,000","160,000,000","0","80,000,000","0","240,000,000","243,000,000","-","-",1.23,1.23,"-","-","-","-","-",1.23,65.85,"-",32.92,"-",98.77,100.0
600273,华芳纺织,"0","0","0","0","0","0","0","0","0","0","315,000,000","0","0","0","315,000,000","315,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600275,武昌鱼,"0","0","0","0","0","0","0","0","0","0","508,837,238","0","0","0","508,837,238","508,837,238","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600276,恒瑞医药,"0","0","2,247,943","0","2,247,943","0","0","0","0","2,247,943","0","0","0","0","1,234,316,778","1,236,564,721","-","-",0.18,"-",0.18,"-","-","-","-",0.18,"-","-","-","-",99.82,100.0
600277,亿利能源,"0","0","0","0","0","0","0","0","0","0","1,533,289,500","0","0","0","1,533,289,500","1,533,289,500","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600278,东方创业,"0","106,241,739","0","0","0","0","0","0","0","106,241,739","416,000,000","0","0","0","416,000,000","522,241,739","-",20.34,"-","-","-","-","-","-","-",20.34,79.66,"-","-","-",79.66,100.0
600279,重庆港九,"0","191,354,242","0","0","0","0","0","0","0","191,354,242","150,738,020","0","0","0","150,738,020","342,092,262","-",55.94,"-","-","-","-","-","-","-",55.94,44.06,"-","-","-",44.06,100.0
600280,中央商场,"0","0","0","0","0","0","0","0","0","0","143,541,859","0","0","0","143,541,859","143,541,859","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600281,太化股份,"0","0","0","0","0","0","0","0","0","0","514,402,025","0","0","0","514,402,025","514,402,025","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600282,南钢股份,"0","0","2,190,952,457","2,190,952,457","0","0","0","0","0","2,190,952,457","1,684,800,000","0","0","0","1,684,800,000","3,875,752,457","-","-",56.53,56.53,"-","-","-","-","-",56.53,43.47,"-","-","-",43.47,100.0
600283,钱江水利,"0","0","0","0","0","0","0","0","0","0","285,330,000","0","0","0","285,330,000","285,330,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600284,浦东建设,"0","0","0","0","0","0","0","0","0","0","498,240,000","0","0","0","498,240,000","498,240,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600285,羚锐制药,"0","0","0","0","0","0","0","0","0","0","200,720,000","0","0","0","200,720,000","200,720,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600286,S*ST国瓷,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600287,江苏舜天,"0","0","0","0","0","0","0","0","0","0","436,796,074","0","0","0","436,796,074","436,796,074","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600288,大恒科技,"0","0","0","0","0","0","0","0","0","0","436,800,000","0","0","0","436,800,000","436,800,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600289,亿阳信通,"0","0","0","0","9,858,450","0","0","0","0","9,858,450","567,378,684","0","0","0","567,378,684","577,237,134","-","-","-","-",1.71,"-","-","-","-",1.71,98.29,"-","-","-",98.29,100.0
600290,华仪电气,"0","0","11,700,000","11,700,000","0","0","0","0","0","11,700,000","515,183,658","0","0","0","515,183,658","526,883,658","-","-",2.22,2.22,"-","-","-","-","-",2.22,97.78,"-","-","-",97.78,100.0
600291,西水股份,"0","0","0","0","0","0","0","0","0","0","384,000,000","0","0","0","384,000,000","384,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600292,中电远达,"279,784,833","0","0","0","0","0","0","0","0","279,784,833","232,087,803","0","0","0","232,087,803","511,872,636",54.66,"-","-","-","-","-","-","-","-",54.66,45.34,"-","-","-",45.34,100.0
600293,三峡新材,"0","0","0","0","0","0","0","0","0","0","344,502,600","0","0","0","344,502,600","344,502,600","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600295,鄂尔多斯,"0","0","0","0","0","0","0","0","0","0","612,000,000","420,000,000","0","0","1,032,000,000","1,032,000,000","-","-","-","-","-","-","-","-","-","-",59.3,40.7,"-","-",100.0,100.0
600296,S兰铝,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600297,美罗药业,"0","0","0","0","0","0","0","0","0","0","350,000,000","0","0","0","350,000,000","350,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600298,安琪酵母,"0","0","34,646,577","34,646,577","0","0","0","0","0","34,646,577","294,985,800","0","0","0","294,985,800","329,632,377","-","-",10.51,10.51,"-","-","-","-","-",10.51,89.49,"-","-","-",89.49,100.0
600299,蓝星新材,
600300,维维股份,"0","0","0","0","0","0","0","0","0","0","1,672,000,000","0","0","0","1,672,000,000","1,672,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600301,*ST南化,"0","0","0","0","0","0","0","0","0","0","235,148,140","0","0","0","235,148,140","235,148,140","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600302,标准股份,"0","0","0","0","0","0","0","0","0","0","346,009,804","0","0","0","346,009,804","346,009,804","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600303,曙光股份,"0","0","0","0","0","0","0","0","0","0","574,505,996","0","0","0","574,505,996","574,505,996","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600305,恒顺醋业,"0","0","0","0","0","0","0","0","0","0","127,150,000","0","0","0","127,150,000","127,150,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600306,商业城,"0","4,160,070","920,745","0","0","0","0","0","0","5,080,815","173,058,103","0","0","0","173,058,103","178,138,918","-",2.33,0.52,"-","-","-","-","-","-",2.85,97.15,"-","-","-",97.15,100.0
600307,酒钢宏兴,"0","0","0","0","0","0","0","0","0","0","4,091,357,424","0","0","0","0","4,091,357,424","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-","-",100.0
600308,华泰股份,"0","0","0","0","0","0","0","0","0","0","1,167,561,419","0","0","0","0","1,167,561,419","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-","-",100.0
600309,万华化学,"0","0","0","0","0","0","0","0","0","0","2,162,334,720","0","0","0","2,162,334,720","2,162,334,720","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600310,桂东电力,"0","0","0","0","0","0","0","0","0","0","275,925,000","0","0","0","275,925,000","275,925,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600311,荣华实业,"0","0","0","0","0","0","0","0","0","0","665,600,000","0","0","0","665,600,000","665,600,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600312,平高电气,"0","0","0","0","0","0","0","0","0","0","818,966,173","0","0","0","818,966,173","818,966,173","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600313,中农资源,"0","63,087,248","0","0","0","0","0","0","0","63,087,248","304,200,000","0","0","0","304,200,000","367,287,248","-",17.18,"-","-","-","-","-","-","-",17.18,82.82,"-","-","-",82.82,100.0
600315,上海家化,"0","0","25,350,000","0","25,350,000","0","0","0","0","25,350,000","423,000,474","0","0","0","423,000,474","448,350,474","-","-",5.65,"-",5.65,"-","-","-","-",5.65,94.35,"-","-","-",94.35,100.0
600316,洪都航空,"0","40,668,832","0","0","0","0","0","0","0","40,668,832","676,445,680","0","0","0","676,445,680","717,114,512","-",5.67,"-","-","-","-","-","-","-",5.67,94.33,"-","-","-",94.33,100.0
600317,营口港,"0","1,060,089,375","0","0","0","0","0","0","0","1,060,089,375","1,097,571,626","0","0","0","1,097,571,626","2,157,661,001","-",49.13,"-","-","-","-","-","-","-",49.13,50.87,"-","-","-",50.87,100.0
600318,巢东股份,"0","0","0","0","0","0","0","0","0","0","242,000,000","0","0","0","242,000,000","242,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600319,*ST亚星,"0","0","0","0","0","0","0","0","0","0","315,594,000","0","0","0","315,594,000","315,594,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600320,振华重工,"0","0","0","0","0","0","0","0","0","0","2,768,331,384","1,621,963,200","0","0","4,390,294,584","4,390,294,584","-","-","-","-","-","-","-","-","-","-",63.06,36.94,"-","-",100.0,100.0
600321,国栋建设,
600322,天房发展,"0","0","0","0","0","0","0","0","0","0","1,105,700,000","0","0","0","1,105,700,000","1,105,700,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600323,南海发展,"0","91,319,726","0","0","0","0","0","0","0","91,319,726","487,923,155","0","0","0","487,923,155","579,242,881","-",15.77,"-","-","-","-","-","-","-",15.77,84.23,"-","-","-",84.23,100.0
600325,华发股份,"0","0","0","0","0","0","0","0","0","0","817,045,620","0","0","0","817,045,620","817,045,620","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600326,西藏天路,"0","0","0","0","0","0","0","0","0","0","547,200,000","0","0","0","547,200,000","547,200,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600327,大东方,"0","0","0","0","0","0","0","0","0","0","521,711,813","0","0","0","521,711,813","521,711,813","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600328,兰太实业,"0","0","0","0","0","0","0","0","0","0","359,118,030","0","0","0","0","359,118,030","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-","-",100.0
600329,中新药业,"0","0","5,875,000","0","0","0","0","0","0","5,875,000","533,433,720","0","200,000,000","0","733,433,720","739,308,720","-","-",0.8,"-","-","-","-","-","-",0.8,72.15,"-",27.05,"-",99.21,100.0
600330,天通股份,"0","0","0","0","0","0","0","0","0","0","588,818,400","0","0","0","588,818,400","588,818,400","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600331,宏达股份,"0","0","0","0","0","0","0","0","0","0","1,032,000,000","0","0","0","1,032,000,000","1,032,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600332,白云山,"0","0","0","0","0","0","0","0","0","0","591,000,000","0","219,900,000","0","810,900,000","810,900,000","-","-","-","-","-","-","-","-","-","-",72.88,"-",27.12,"-",100.0,100.0
600333,长春燃气,"0","0","0","0","0","0","0","0","0","0","461,519,808","0","0","0","461,519,808","461,519,808","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600335,国机汽车,"0","284,047,407","0","0","0","0","0","0","0","284,047,407","275,957,200","0","0","0","275,957,200","560,004,607","-",50.72,"-","-","-","-","-","-","-",50.72,49.28,"-","-","-",49.28,100.0
600336,澳柯玛,"1,000,000","0","0","0","0","0","0","0","0","1,000,000","340,036,000","0","0","0","340,036,000","341,036,000",0.29,"-","-","-","-","-","-","-","-",0.29,99.71,"-","-","-",99.71,100.0
600337,美克股份,"0","0","46,307,978","46,307,978","0","0","0","0","0","46,307,978","586,372,441","0","0","0","586,372,441","632,680,419","-","-",7.32,7.32,"-","-","-","-","-",7.32,92.68,"-","-","-",92.68,100.0
600338,西藏珠峰,"0","0","0","0","0","0","0","0","0","0","158,333,333","0","0","0","158,333,333","158,333,333","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600339,天利高新,"0","0","0","0","0","0","0","0","0","0","578,154,688","0","0","0","578,154,688","578,154,688","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600340,华夏幸福,"0","0","0","533,140,590","0","0","0","0","0","533,140,590","348,779,220","0","0","0","348,779,220","881,919,810","-","-","-",60.45,"-","-","-","-","-",60.45,39.55,"-","-","-",39.55,100.0
600343,航天动力,"0","0","0","0","0","0","0","0","0","0","239,683,174","0","0","0","239,683,174","239,683,174","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600345,长江通信,"0","0","0","0","0","0","0","0","0","0","198,000,000","0","0","0","198,000,000","198,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600346,大橡塑,"0","31,000,000","0","0","0","0","0","0","0","31,000,000","210,000,000","0","0","0","210,000,000","241,000,000","-",12.86,"-","-","-","-","-","-","-",12.86,87.14,"-","-","-",87.14,100.0
600348,阳泉煤业,"0","0","0","0","0","0","0","0","0","0","2,405,000,000","0","0","0","2,405,000,000","2,405,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600350,山东高速,"0","1,447,365,857","0","0","0","0","0","0","0","1,447,365,857","3,363,800,000","0","0","0","3,363,800,000","4,811,165,857","-",30.09,"-","-","-","-","-","-","-",30.09,69.91,"-","-","-",69.91,100.0
600351,亚宝药业,"0","0","59,048,000","57,048,000","2,000,000","0","0","0","0","59,048,000","632,952,000","0","0","0","632,952,000","692,000,000","-","-",8.53,8.24,0.29,"-","-","-","-",8.53,91.47,"-","-","-",91.47,100.0
600352,浙江龙盛,"0","0","0","0","0","0","0","0","0","0","1,468,415,930","0","0","0","1,468,415,930","1,468,415,930","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600353,旭光股份,"0","0","0","13,613,732","0","0","0","0","0","13,613,732","0","0","0","0","258,246,268","271,860,000","-","-","-",5.01,"-","-","-","-","-",5.01,"-","-","-","-",94.99,100.0
600354,敦煌种业,"0","0","0","11,000,000","0","0","0","0","0","11,000,000","436,802,080","0","0","0","436,802,080","447,802,080","-","-","-","-","-","-","-","-","-",2.46,97.54,"-","-","-",97.54,100.0
600355,精伦电子,"0","0","0","0","0","0","0","0","0","0","246,044,600","0","0","0","246,044,600","246,044,600","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600356,恒丰纸业,"0","0","0","0","0","0","0","0","0","0","231,602,470","0","0","0","231,602,470","231,602,470","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600357,承德钒钛,
600358,*ST联合,"0","0","0","0","0","0","0","0","0","0","432,000,000","0","0","0","432,000,000","432,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600359,新农开发,"0","0","0","0","0","0","0","0","0","0","321,000,000","0","0","0","321,000,000","321,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600360,华微电子,"0","0","0","0","0","0","0","0","0","0","678,080,000","0","0","0","678,080,000","678,080,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600361,华联综超,"0","0","181,000,000","181,000,000","0","0","0","0","0","181,000,000","484,807,918","0","0","0","484,807,918","665,807,918","-","-",27.19,27.19,"-","-","-","-","-",27.19,72.81,"-","-","-",72.81,100.0
600362,江西铜业,"0","0","0","0","0","0","0","0","0","0","2,075,247,405","0","1,387,482,000","0","3,462,729,405","3,462,729,405","-","-","-","-","-","-","-","-","-","-",59.93,"-",40.07,"-",100.0,100.0
600363,联创光电,"0","30,000,000","42,670,000","42,670,000","0","0","0","0","0","72,670,000","370,806,750","0","0","0","370,806,750","443,476,750","-",6.76,9.63,"-","-","-","-","-","-",16.39,"-","-","-","-",83.61,100.0
600365,通葡股份,"0","0","0","0","0","0","0","0","0","0","140,000,000","0","0","0","140,000,000","140,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600366,宁波韵升,"0","0","0","0","0","0","0","0","0","0","514,497,750","0","0","0","514,497,750","514,497,750","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600367,红星发展,"0","0","0","0","0","0","0","0","0","0","291,200,000","0","0","0","291,200,000","291,200,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600368,五洲交通,"0","0","0","0","0","0","0","0","0","0","833,801,532","0","0","0","833,801,532","833,801,532","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600369,西南证券,"0","680,686,494","0","0","0","0","0","0","0","680,686,494","1,641,868,068","0","0","0","1,641,868,068","2,322,554,562","-",29.31,"-","-","-","-","-","-","-",29.31,70.69,"-","-","-",70.69,100.0
600370,三房巷,"0","0","0","0","0","0","0","0","0","0","318,897,692","0","0","0","318,897,692","318,897,692","-","-","-","-","-","-","-","-","-","-","-","-","-","-",100.0,100.0
600371,万向德农,"0","0","0","0","0","0","0","0","0","0","170,500,000","0","0","0","170,500,000","170,500,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600372,中航电子,"0","658,718,360","38,483,900","0","0","0","0","0","0","697,202,260","656,000,000","0","0","0","656,000,000","1,353,202,260","-",48.68,2.84,"-","-","-","-","-","-",51.52,48.48,"-","-","-",48.48,100.0
600373,中文传媒,"0","379,745,018","0","0","0","0","0","0","0","379,745,018","0","0","0","0","187,500,000","567,245,018","-",66.95,"-","-","-","-","-","-","-",66.95,"-","-","-","-",33.05,100.0
600375,华菱星马,"0","62,235,835","156,023,512","90,093,780","65,929,732","0","0","0","0","218,259,347","187,481,250","0","0","0","187,481,250","405,740,597","-",15.34,38.45,22.2,16.25,"-","-","-","-",53.79,46.21,"-","-","-",46.21,100.0
600376,首开股份,"0","0","0","0","0","0","0","0","0","0","1,494,675,000","0","0","0","1,494,675,000","1,494,675,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600377,宁沪高速,"0","0","46,908,745","46,908,745","0","0","0","0","0","46,908,745","3,768,838,755","0","1,222,000,000","0","4,990,838,755","5,037,747,500","-","-",0.93,0.93,"-","-","-","-","-",0.93,74.81,"-",24.26,"-",99.07,100.0
600378,天科股份,"0","0","0","0","0","0","0","0","0","0","297,193,292","0","0","0","297,193,292","297,193,292","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600379,宝光股份,"0","0","0","0","0","0","0","0","0","0","235,858,260","0","0","0","235,858,260","235,858,260","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600380,健康元,"0","0","0","0","0","0","0","0","0","0","1,545,835,892","0","0","0","1,545,835,892","1,545,835,892","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600381,*ST贤成,"0","0","417,857,780","0","0","0","0","0","0","417,857,780","1,183,987,610","0","0","0","1,183,987,610","1,601,845,390","-","-",26.09,"-","-","-","-","-","-",26.09,73.91,"-","-","-",73.91,100.0
600382,广东明珠,"0","0","0","0","0","0","0","0","0","0","34,174.66","0","0","0","34,174.66","34,174.66","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600383,金地集团,"0","0","0","0","0","0","0","0","0","0","4,471,508,572","0","0","0","4,471,508,572","4,471,508,572","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600385,*ST金泰,"0","0","5,333,334","5,333,334","0","0","0","0","0","5,333,334","142,773,814","0","0","0","142,773,814","148,107,148","-","-",3.6,3.6,"-","-","-","-","-",3.6,96.4,"-","-","-",96.4,100.0
600386,北巴传媒,"0","0","0","0","0","0","0","0","0","0","403,200,000","0","0","0","403,200,000","403,200,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600387,海越股份,"0","0","390,000","390,000","0","0","0","0","0","390,000","385,710,000","0","0","0","385,710,000","386,100,000","-","-",0.1,0.1,"-","-","-","-","-",0.1,99.9,"-","-","-",99.9,100.0
600388,龙净环保,"0","0","3,546,000","0","3,546,000","0","0","0","0","3,546,000","210,264,000","0","0","0","210,264,000","213,810,000","-","-",1.66,"-",1.66,"-","-","-","-",1.66,98.34,"-","-","-",98.34,100.0
600389,江山股份,"0","0","0","0","0","0","0","0","0","0","198,000,000","0","0","0","198,000,000","198,000,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600390,金瑞科技,"0","0","0","0","0","0","0","0","0","0","160,050,000","0","0","0","160,050,000","160,050,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600391,成发科技,"0","0","0","0","0","0","0","0","0","0","330,129,367","0","0","0","330,129,367","330,129,367","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600392,盛和资源,"75,809,913","21,981,597","122,024,243","53,679,720","68,344,523","0","0","0","0","219,815,753","156,600,000","0","0","0","156,600,000","376,415,753",20.14,5.84,32.42,14.26,18.16,"-","-","-","-",58.4,41.6,"-","-","-",41.6,100.0
600393,东华实业,"0","0","10,495,000","10,495,000","0","0","0","0","0","10,495,000","289,505,000","0","0","0","289,505,000","300,000,000","-","-",3.5,3.5,"-","-","-","-","-",3.5,96.5,"-","-","-",96.5,100.0
600395,盘江股份,"0","0","0","0","0","0","0","0","0","0","1,655,051,861","0","0","0","1,655,051,861","1,655,051,861","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600396,金山股份,"0","0","0","0","0","0","0","0","0","0","340,600,000","0","0","0","340,600,000","340,600,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600397,安源煤业,"0","92,073,772","133,674,169","133,674,169","0","0","0","0","0","225,747,941","269,232,000","0","0","0","269,232,000","494,979,941","-",18.6,27.01,27.01,"-","-","-","-","-",45.61,54.39,"-","-","-",54.39,100.0
600398,凯诺科技,"0","0","0","0","0","0","0","0","0","0","646,604,078","0","0","0","646,604,078","646,604,078","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600399,抚顺特钢,"0","68,150,880","0","0","0","0","0","0","0","68,150,880","451,849,120","0","0","0","451,849,120","520,000,000","-",13.1,"-","-","-","-","-","-","-",13.1,86.9,"-","-","-",86.9,100.0
600400,红豆股份,"0","0","0","0","0","0","0","0","0","0","560,399,640","0","0","0","560,399,640","560,399,640","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600401,海润光伏,"0","0","550,031,659","522,838,915","27,192,744","177,663,038","0","177,663,038","0","727,694,697","308,723,322","0","0","0","308,723,322","1,036,418,019","-","-",53.07,50.45,2.62,17.14,"-",17.14,"-",70.21,29.79,"-","-","-",29.79,100.0
600403,大有能源,"0","706,182,963","361,756,238","361,756,238","0","0","0","0","0","1,067,939,201","127,467,000","0","0","0","127,467,000","1,195,406,201","-",59.07,30.26,30.26,"-","-","-","-","-",89.34,10.66,"-","-","-",10.66,100.0
600405,动力源,"0","0","3,659,257","0","3,659,257","0","0","0","0","3,659,257","254,211,781","0","0","0","254,211,781","257,871,038","-","-",1.42,"-",1.42,"-","-","-","-",1.42,98.58,"-","-","-",98.58,100.0
600406,国电南瑞,"0","0","0","0","0","0","0","0","0","0","1,575,538,287","0","0","0","1,575,538,287","1,575,538,287","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600408,安泰集团,"0","0","0","0","0","0","0","0","0","0","1,006,800,000","0","0","0","1,006,800,000","1,006,800,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600409,三友化工,"0","180,666,487","261,015,000","0","0","0","0","0","0","441,681,487","1,408,704,000","0","0","0","1,408,704,000","1,850,385,487","-",9.76,14.11,"-","-","-","-","-","-",23.87,76.13,"-","-","-",76.13,100.0
600410,华胜天成,"0","0","10,833,610","0","10,833,610","0","0","0","0","10,833,610","637,445,496","0","0","0","637,445,496","648,279,106","-","-",1.67,"-",1.67,"-","-","-","-",1.67,98.33,"-","-","-",98.33,100.0
600415,小商品城,"0","0","0","0","0","0","0","0","0","0","2,721,607,088","0","0","0","2,721,607,088","2,721,607,088","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600416,湘电股份,"0","0","0","0","0","0","0","0","0","0","608,484,542","0","0","0","0","608,484,542","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-","-",100.0
600418,江淮汽车,"0","215,868,240","0","0","0","0","0","0","0","215,868,240","1,069,037,586","0","0","0","1,069,037,586","1,284,905,826","-",16.8,"-","-","-","-","-","-","-",16.8,83.2,"-","-","-",83.2,100.0
600419,新疆天宏,"0","0","0","0","0","0","0","0","0","0","80,160,000","0","0","0","80,160,000","80,160,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600420,现代制药,"0","0","0","0","0","0","0","0","0","0","287,733,402","0","0","0","287,733,402","287,733,402","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600421,*ST国药,"0","0","0","0","0","0","0","0","0","0","195,600,000","0","0","0","195,600,000","195,600,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600422,昆明制药,"0","0","474,205","0","474,205","0","0","0","0","474,205","313,701,795","0","0","0","313,701,795","314,176,000","-","-",0.15,"-",0.15,"-","-","-","-",0.15,99.85,"-","-","-",99.85,100.0
600423,柳化股份,"0","0","0","0","0","0","0","0","0","0","399,347,513","0","0","0","399,347,513","399,347,513","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
600425,青松建化,"0","133,800,000","76,900,000","76,900,000","0","0","0","0","0","210,700,000","478,695,043","0","0","0","478,695,043","689,395,043","-",19.41,11.15,11.15,"-","-","-","-","-",30.56,69.44,"-","-","-",69.44,100.0
600426,华鲁恒升,"0","0","0","0","0","0","0","0","0","0","953,625,000","0","0","0","953,625,000","953,625,000","-","-","-","-","-","-","-","-","-","-",100.0,"-","-","-",100.0,100.0
