股票代码,简称,货币资金(元),结算备付金(元),拆出资金(元),交易性金融资产(元),应收票据(元),应收帐款(元),预付帐款(元),应收保费(元),应收分保账款(元),应收分保合同准备金(元),应收利息(元),应收股利(元),其他应收款(元),买入返售金融资产(元),存货(元),一年内到期的非流动资产(元),其他流动资产(元),流动资产合计(元),发放贷款和垫款(元),可供出售金融资产(元),持有至到期投资(元),长期应收款(元),长期股权投资(元),投资性房地产(元),固定资产净额(元),在建工程(元),工程物资(元),固定资产清理(元),生产性生物资产(元),油气资产(元),无形资产(元),开发支出(元),商誉(元),长期待摊费用(元),递延税款借项合计(元),其他长期资产(元),非流动资产合计(元),资产总计(元),短期借款(元),向中央银行借款(元),吸收存款及同业存放(元),拆入资金(元),交易性金融负债(元),应付票据(元),应付帐款(元),预收帐款(元),卖出回购金融资产款(元),应付手续费及佣金(元),应付职工薪酬(元),应交税金(元),应付利息(元),应付股利(元),其他应付款(元),应付分保账款(元),保险合同准备金(元),代理买卖证券款(元),代理承销证券款(元),一年内到期的长期负债(元),其他流动负债(元),流动负债合计(元),长期借款(元),应付债券(元),长期应付款(元),专项应付款(元),预计负债(元),递延税款贷项合计(元),其他长期负债(元),长期负债合计(元),负债合计(元),股本(元),资本公积(元),库存股(元),盈余公积(元),一般风险准备(元),未分配利润(元),外币报表折算差额(元),归属于母公司所有者权益合计(元),少数股东权益(元),股东权益合计(元),负债和股东权益合计(元)
600222,太龙药业,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600223,鲁商置业,"3,885,620,422.07","0","0","0","5,400,000","245,551,001.1","1,542,642,378.26","0","0","0","0","0","389,185,107.05","0","20,442,443,463.98","0","0","26,510,842,372.46","0","0","0","0","52,613,085.46","0","0","398,696","0","0","0","0","68,836,622.74","0","0","10,694,273.75","82,562,013.9","0","788,088,708.17","27,298,931,080.63","650,000,000","0","0","0","0","125,000,000","2,979,083,275.48","6,997,197,648.72","0","0","10,641,917.81","-223,970,196.32","0","75,000,000","11,241,342,314.18","0","0","0","0","778,620,000","0","22,632,914,959.87","2,340,000,000","0","300,000,000","0","0","1,720,368.04","0","2,641,720,368.04","25,274,635,327.91","1,000,968,000","318,955,914.06","0","100,377,456.75","0","0","0","1,826,281,689.68","198,014,063.04","2,024,295,752.72","27,298,931,080.63"
600225,天津松江,"2,279,318,107.14","0","0","0","600,000","202,745,144.33","521,753,322.89","0","0","0","568,333.37","0","303,242,055.51","0","7,816,963,677.3","9,019,121.69","281,140,404.15","11,415,350,166.38","0","0","0","502,666,221.86","162,275,589.25","309,927,068.45","0","0","0","0","0","0","856,180.18","0","0","1,245,334","184,029,277.3","0","1,331,249,818.19","12,746,599,984.57","1,682,000,000","0","0","0","0","305,000,000","1,616,797,266.77","440,089,670.34","0","0","562,842.84","274,015,495.22","29,201,939.06","14,870,000","1,971,738,404.48","0","0","0","0","1,860,710,423.17","0","8,194,986,041.88","3,396,883,635.58","0","0","0","0","53,988,648.7","0","3,450,872,284.28","11,645,858,326.16","626,401,707","-163,016,765.98","0","108,763,631.37","0","0","0","929,841,333.59","170,900,324.82","1,100,741,658.41","12,746,599,984.57"
600226,升华拜克,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600227,赤天化,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600228,昌九生化,"35,165,952.93","0","0","0","105,927,139.61","32,212,844.07","28,922,088.03","0","0","0","0","0","6,150,391.42","0","39,208,746.72","0","20,227,624.35","267,814,787.13","0","0","0","0","6,994,810.06","0","0","0","858,362.96","0","0","0","53,962,310.05","0","7,094,490.08","373,138.2","1,548,433.41","7,916,907.16","403,778,109.08","671,592,896.21","159,300,000","0","0","0","0","0","56,555,291.1","25,929,919.64","0","0","6,871,786.58","3,199,702.85","1,067,067.29","0","416,798,509.54","0","0","0","0","0","428,571.43","670,150,848.43","0","0","0","3,330,000","12,357,510.77","0","27,162,142.71","42,849,653.48","713,000,501.91","241,320,000","175,966,537.2","0","13,133,825.29","0","0","0","-115,573,607.4","74,166,001.7","-41,407,605.7","671,592,896.21"
600229,青岛碱业,"583,715,224.07","0","0","18,580,100","149,752,092.17","132,042,422.9","48,681,056.66","0","0","0","0","0","120,554,251.47","0","167,959,020.28","0","0","1,221,284,167.55","0","2,223,194.88","0","0","56,499,816","0","0","65,665,314.68","0","0","0","0","429,577,535.4","0","0","3,604,865.64","115,557,694.67","0","1,591,618,496.38","2,812,902,663.93","719,000,000","0","0","0","0","165,571,268.06","322,797,544.65","119,053,076.8","0","0","69,494,134.8","-2,064,479.14","0","494,303.15","112,656,135","0","0","0","0","0","16,130,459.85","1,523,132,443.17","0","0","0","0","0","1,902,778.89","96,708,172.51","98,610,951.4","1,621,743,394.57","395,786,210","743,105,077.6","0","136,595,640.71","0","0","0","1,074,519,731.18","116,639,538.18","1,191,159,269.36","2,812,902,663.93"
600230,沧州大化,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600231,凌钢股份,"2,036,361,035.32","0","0","0","351,756,815.13","174,856,549.45","344,993,038.5","0","0","0","6,600,000","0","131,116,412.12","0","2,150,171,126.09","0","328,808,341.91","5,524,663,318.52","0","18,989,740","0","0","39,052,183.59","0","0","128,060,011.92","17,621,011.68","0","0","0","588,596,000.26","0","0","0","266,823,652.3","300,090,017.95","8,697,431,882.43","14,222,095,200.95","4,372,000,000","0","0","0","0","1,869,500,000","1,715,985,314.24","324,271,266.88","0","0","21,531,887.19","126,097,677.69","41,500,666.63","0","272,547,410.97","0","0","0","0","50,000,000","5,253,967.67","8,798,688,191.27","111,000,000","1,466,138,732.06","0","0","0","1,583,560","18,006,210.33","1,596,728,502.39","10,395,416,693.66","804,002,200","57,096,943.98","0","576,130,563.97","0","0","0","3,826,678,507.29","0","3,826,678,507.29","14,222,095,200.95"
600232,金鹰股份,"391,989,699.66","0","0","0","143,766,537.51","157,516,836.26","12,597,340.61","0","0","0","0","0","8,538,741.04","0","623,705,377.87","0","5,985,864.3","1,344,100,397.25","0","0","0","0","0","0","0","4,893,767.9","0","0","0","0","64,666,300.4","0","0","3,431,869.57","10,929,787.63","377,298.8","494,886,927.3","1,838,987,324.55","311,940,592.89","0","0","0","0","7,600,000","187,516,977.08","67,932,595.28","0","0","26,220,697.05","24,686,439.94","712,307.34","500,000","9,441,011.82","0","0","0","0","0","0","636,550,621.4","0","0","0","0","0","0","5,084,382.34","5,084,382.34","641,635,003.74","364,718,544","397,353,049.41","0","112,117,155.9","0","0","0","1,179,262,362.21","18,089,958.6","1,197,352,320.81","1,838,987,324.55"
600233,大杨创世,"322,171,840.19","0","0","10,607,341","850,000","109,142,039.39","31,872,936.66","0","0","0","0","0","6,284,478.22","0","229,868,954.67","20,000,000","426,482,168.3","1,157,279,758.43","0","30,000,000","0","0","3,589,649.84","3,999,040.11","0","189,425","0","0","0","0","3,239,339.48","0","0","13,694,864.19","3,586,506.13","0","197,638,634.57","1,354,918,393","0","0","0","0","0","0","32,150,341.92","15,774,363.09","0","0","36,682,959.87","4,524,499.54","0","18,671,340.99","11,249,058.35","0","0","0","0","0","0","119,052,563.76","0","0","0","0","0","111,916.4","0","111,916.4","119,164,480.16","165,000,000","185,081,836.95","0","87,358,146.17","0","0","-124,762.8","1,020,805,253.45","214,948,659.39","1,235,753,912.84","1,354,918,393"
600234,*ST天龙,"2,304,155.67","0","0","0","0","68,684.82","12,106,202.42","0","0","0","0","0","30,460","0","120,868.82","0","0","14,630,371.73","0","0","0","0","0","395,505,500","0","10,784,991.96","0","0","0","0","20,017,550","0","0","0","0","0","427,368,683.01","441,999,054.74","17,550,000","0","0","0","0","0","19,575,413.22","0","0","0","379,748.36","10,464,258.96","10,103,225.19","0","131,176,197.83","0","0","0","0","0","0","189,248,843.56","0","0","0","0","62,367,935.93","113,959,549.41","0","176,327,485.34","365,576,328.9","202,445,880","263,666,249.82","0","12,617,809.9","0","0","0","44,063,786.95","32,358,938.89","76,422,725.84","441,999,054.74"
600235,民丰特纸,"200,640,730.71","0","0","0","100,786,985.34","255,140,946.89","10,423,469.51","0","0","0","0","0","6,987,026.84","0","333,579,159.7","0","102,868,799.03","1,010,427,118.02","0","0","0","0","65,132,964.42","0","0","28,187,705.8","0","0","0","0","53,308,450.48","0","0","0","3,845,583.98","0","1,282,056,438.09","2,292,483,556.11","488,696,425.41","0","0","0","0","1,439,970","124,699,356.36","5,738,537.88","0","0","6,272,794.11","8,399,441.29","1,594,676.55","0","29,699,378.7","0","0","0","0","18,500,000","214,000","685,254,580.3","168,000,000","0","0","9,163,636.35","0","0","0","177,163,636.35","862,418,216.65","351,300,000","829,032,394.61","0","69,665,728.39","0","0","0","1,403,837,993.5","26,227,345.96","1,430,065,339.46","2,292,483,556.11"
600236,桂冠电力,"1,040,796,184.36","0","0","0","40,859,169.67","513,883,679.51","92,410,017.76","0","0","0","0","0","140,783,746.96","0","236,957,971.76","0","25,411,648.65","2,091,102,418.67","0","0","0","0","1,244,807,076.75","25,545,252.5","0","1,172,619,714.63","345,391,255.09","0","0","0","230,253,166.24","0","158,383,465.39","0","4,652,543.1","0","19,835,559,263.62","21,926,661,682.29","600,000,000","0","0","0","0","0","745,550,792.22","2,885","0","0","12,599,219.23","-26,427,730.59","142,747,852.96","70,877.29","436,646,126.74","0","0","0","0","865,900,000","0","2,777,090,022.85","12,331,569,522.06","1,719,991,744.8","0","0","0","0","2,000,000","14,053,561,266.86","16,830,651,289.71","2,280,449,514","100,058,846.31","0","473,373,189.35","0","0","0","3,467,085,131.19","1,628,925,261.39","5,096,010,392.58","21,926,661,682.29"
600237,铜峰电子,"493,124,362.15","0","0","0","209,039,202.61","190,024,210.92","27,640,071.04","0","0","0","0","0","9,128,756.01","0","224,990,070.59","0","11,490,077.95","1,165,436,751.27","0","0","0","0","16,853,330.86","0","0","14,406,063.37","0","0","0","0","26,762,082.36","0","0","38,320.41","11,633,887.41","130,021,607","873,463,089.14","2,038,899,840.41","287,590,000","0","0","0","0","11,118,038.82","113,019,512.22","3,400,110.2","0","0","8,383,162.5","6,275,633.8","619,145.74","472,000","7,923,439.95","0","0","0","0","9,000,000","0","447,801,043.23","27,000,000","0","0","0","0","0","9,213,433.67","36,213,433.67","484,014,476.9","564,369,565","837,580,704.19","0","69,324,874.67","0","0","0","1,506,376,559.6","48,508,803.91","1,554,885,363.51","2,038,899,840.41"
600238,海南椰岛,"356,509,812.67","0","0","0","2,830,000","37,091,762.94","12,150,783.19","0","0","0","0","0","45,544,666.31","0","430,675,012.85","0","11,661,252.05","896,463,290.01","0","0","0","0","59,092,278.3","0","0","13,724,396.63","73,400.01","0","0","0","147,940,741.62","0","0","7,305,636","15,764,036.84","0","527,171,730.14","1,423,635,020.15","20,000,000","0","0","0","0","0","156,874,134.99","136,004,261.93","0","0","18,693,945.27","27,029,553.46","181,666.67","11,526,127.03","47,784,552.04","0","0","0","0","50,000,000","0","468,094,241.39","49,000,000","0","0","0","0","0","16,792,863.31","65,792,863.31","533,887,104.7","448,200,000","127,486,054.67","0","103,502,137.78","0","0","-1,825,495.85","889,460,825.38","287,090.07","889,747,915.45","1,423,635,020.15"
600239,云南城投,"1,679,300,888.88","0","0","0","1,500,000","171,848,267.9","270,203,618.22","0","0","0","15,699,369.44","0","497,510,303.27","0","13,627,080,829.75","0","4,463,095,615.29","20,726,238,892.75","0","0","0","2,091,257,137.13","827,295,177.63","0","0","142,079,818.29","0","0","0","0","5,142,566.37","0","449,939.66","25,927,967.91","66,512,545.9","0","3,455,198,683.11","24,181,437,575.86","157,000,000","0","0","0","0","0","2,186,997,967.48","529,268,853.13","0","0","42,996,672.09","338,523,135.66","78,209,105.77","0","3,527,967,789.69","0","0","0","0","4,696,230,887.17","0","11,557,194,410.99","7,582,400,000","0","0","37,541,207","13,802,779.78","111,086,320.97","0","7,744,830,307.75","19,302,024,718.74","823,429,184","1,976,692,234.21","0","146,772,171.84","0","0","0","3,798,988,173.96","1,080,424,683.16","4,879,412,857.12","24,181,437,575.86"
600240,华业地产,"2,632,037,496.22","0","0","0","0","0","41,732,325","0","0","0","0","0","184,556,691.92","0","9,015,793,683.71","0","267,092,816.89","12,141,213,013.74","0","0","0","0","0","600,610,000","0","43,855,638","394,158.6","0","0","0","127,664,241.87","0","34,884,266.87","6,180,000","32,265,563.73","509,056,117.34","1,593,464,580.51","13,734,677,594.25","90,000,000","0","0","0","0","0","636,340,610.82","1,780,137,258.46","0","0","2,317,985.8","734,962,595.19","5,604,013.89","0","432,489,720.48","0","0","0","0","1,908,000,000","0","5,589,852,184.64","4,509,900,000","0","0","0","0","186,833,448.49","0","4,696,733,448.49","10,286,585,633.13","1,424,253,600","288,242,034.21","0","12,205,426.58","0","0","0","3,440,687,696.42","7,404,264.7","3,448,091,961.12","13,734,677,594.25"
600241,时代万恒,"192,786,603.6","0","0","0","0","141,529,217.28","51,120,739.61","0","0","0","0","0","32,205,586.35","0","809,251,379.25","0","31,876,229.75","1,258,769,755.84","0","0","0","0","331,694,626.35","0","0","0","0","0","0","0","1,508,963.31","0","5,737,652.36","5,648,329.67","25,233,893.59","0","482,409,782.96","1,741,179,538.8","523,127,936.53","0","0","0","0","956,213.41","157,421,664.78","16,625,290.04","0","0","4,258,658.26","55,802,035.59","0","29,090,000","176,945,080.34","0","0","0","0","0","0","964,226,878.95","87,738,247.08","0","0","0","0","27,192,090.39","0","114,930,337.47","1,079,157,216.42","180,200,000","92,377,222.08","0","37,303,068.19","0","0","-1,507,672.98","451,598,770.2","210,423,552.18","662,022,322.38","1,741,179,538.8"
600242,中昌海运,"158,614,685.93","0","0","0","0","230,718,222.09","21,097,954.59","0","0","0","0","0","181,989,567.05","0","37,809,110.6","0","17,735,052.54","647,964,592.8","0","0","0","0","0","26,456,531.99","0","476,495,990.82","0","0","0","0","294,499","0","0","0","38,802,223.91","29,402,675.9","1,776,060,833","2,424,025,425.8","494,470,000","0","0","0","0","185,000,000","257,876,932.56","5,401.6","0","0","1,725,358.68","18,326,057.37","1,011,669.34","5,518,224.2","313,669,239.11","0","0","0","0","204,911,279.39","0","1,482,514,162.25","0","0","612,556,126.3","0","0","0","0","612,556,126.3","2,095,070,288.55","273,335,353","396,103,350.19","0","31,447,932.33","0","0","0","267,941,539.71","61,013,597.54","328,955,137.25","2,424,025,425.8"
600243,青海华鼎,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600246,万通地产,"2,322,380,651","0","0","0","0","77,031,883","596,711,938","0","0","0","0","0","199,254,753","0","6,027,945,479","0","81,932,174","9,305,256,878","0","140,000,000","0","160,974,420","572,782,762","725,732,745","0","0","0","0","0","0","610,404","0","0","10,165,159","199,643,468","779,000,000","2,620,691,006","11,925,947,884","0","0","0","0","0","0","1,123,257,898","689,739,194","0","0","61,965,190","765,447,292","26,574,591","0","772,079,894","0","0","0","0","1,570,966,604","0","5,010,030,663","1,247,614,350","0","0","0","0","32,532,782","1,429,500,395","2,709,647,527","7,719,678,190","1,216,800,000","986,682,960","0","164,398,888","0","0","-4,566,857","3,730,870,109","475,399,585","4,206,269,694","11,925,947,884"
600247,成城股份,"1,330,202.74","0","0","0","0","432,437.69","44,622,239.99","0","0","0","0","0","885,808,248.01","0","1,513,735.91","0","0","933,706,864.34","0","0","0","0","105,431,328.16","82,492,295.3","0","0","0","0","0","0","16,879.12","0","0","408,458.93","6,189.52","0","192,040,264.44","1,125,747,128.78","219,099,345.24","0","0","0","0","0","374,199.03","55,398,449","0","0","1,183,576.81","19,691,623.04","5,564,712.25","1,265,460","325,696,787.25","0","0","0","0","99,999,992.46","0","728,274,145.08","0","0","0","0","10,000,000","0","0","10,000,000","738,274,145.08","336,441,600","5,313,044.21","0","58,660,627.29","0","0","0","382,209,899.13","5,263,084.57","387,472,983.7","1,125,747,128.78"
600248,延长化建,"565,525,997.2","0","0","0","47,405,150","1,714,944,627.44","82,723,244.49","0","0","0","0","0","41,487,218.77","0","1,065,930,924.02","0","0","3,518,017,161.92","0","0","0","0","99,235,200","12,862,711.82","0","62,155,452.51","0","0","0","0","64,035,740.21","0","0","39,934,194.57","36,070,084.45","0","699,221,294.2","4,217,238,456.12","0","0","0","0","0","0","2,161,039,017.11","435,324,199.51","0","0","109,003,029.47","117,067,531.8","0","0","150,368,545.97","0","0","0","0","0","0","2,972,802,323.86","0","0","0","0","0","3,400,091.73","0","3,400,091.73","2,976,202,415.59","425,989,200","370,122,923.61","0","22,475,550.45","0","0","0","1,241,036,040.53","0","1,241,036,040.53","4,217,238,456.12"
600249,两面针,"399,116,686.03","0","0","5,763,148","21,272,079.58","147,144,541.73","40,057,368.08","0","0","0","500,000","0","53,806,385.28","0","360,417,897.18","3,910,068.63","679,461.36","1,032,667,635.87","0","477,047,955.84","0","0","245,670,113.53","0","0","75,642,597.81","2,013,336.03","0","0","0","310,257,533.25","401,442.9","3,617,727.77","3,721,938.3","4,062,657.25","0","2,211,324,365.3","3,243,992,001.17","398,750,000","0","0","0","0","49,700,000","308,239,650.79","185,976,651.71","0","0","23,305,252.96","-8,161,397.13","126,388.89","12,037,790.48","37,917,277.68","0","0","0","0","32,000,000","1,545,766.47","1,041,437,381.85","104,000,000","0","31,713,253.66","0","0","91,185,725.61","8,602,995.65","235,501,974.92","1,276,939,356.77","450,000,000","781,027,644.89","0","228,398,391.05","0","0","-1,505.92","1,791,798,738.41","175,253,905.99","1,967,052,644.4","3,243,992,001.17"
600250,南纺股份,"691,044,279.85","0","0","0","30,643,016.69","306,524,989","307,673,475.18","0","0","0","0","0","57,646,213.11","0","203,322,670.17","0","66,289,291.42","1,663,143,935.42","0","4,069,784","0","0","849,175,694.1","5,587,802.26","0","1,288,787.9","0","0","0","0","22,681,182.23","0","5,039,786.44","2,237,147.86","764,588.04","0","1,103,754,304.65","2,766,898,240.07","1,029,482,538.39","0","0","0","0","470,305,000","357,423,702.62","311,024,762.4","0","0","10,436,716.26","7,800,572.31","4,264,964.19","1,553,514.51","114,088,904.58","0","0","0","0","0","18,081,400.04","2,324,462,075.3","72,500,000","0","3,689,500","0","0","4,598,126.01","0","80,787,626.01","2,405,249,701.31","258,692,460","210,692,604.6","0","105,934,416.21","0","0","0","395,623,398.06","-33,974,859.3","361,648,538.76","2,766,898,240.07"
600251,冠农股份,"325,636,147.99","0","0","0","0","129,391,450.9","30,137,354.57","0","0","0","0","48,694,600","141,087,333.27","0","410,793,074.01","0","417,825.77","1,086,157,786.51","0","0","0","0","888,938,728.06","1,051,901.45","0","62,524,584.42","0","0","0","0","28,958,577.4","0","16,764,038.83","600,123.78","1,382,369.81","512,583.21","1,648,938,037.58","2,735,095,824.09","684,130,000","0","0","0","0","0","181,707,837.38","195,791,968.92","0","0","8,288,450.89","-53,643,374.74","1,945,110.86","0","105,063,689.31","0","0","0","0","122,000,000","0","1,245,283,682.62","47,676,688.15","0","0","0","53,551","0","38,587,761.89","86,318,001.04","1,331,601,683.66","362,100,000","374,165,381.76","0","110,182,263.03","0","0","0","1,387,456,776.2","16,037,364.23","1,403,494,140.43","2,735,095,824.09"
600252,中恒集团,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600253,天方药业,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600255,鑫科材料,"1,074,820,107.13","0","0","257,390.09","66,929,852.12","358,822,080.64","95,205,749.37","0","0","0","2,716,622.03","0","22,560,486.2","0","344,451,087.64","0","90,238,796.46","2,056,002,171.68","0","68,230,927.08","0","0","10,573,385.06","0","0","599,523,447.59","0","0","0","0","44,966,746.85","0","0","0","5,948,995.79","0","1,256,181,058.7","3,312,183,230.38","780,507,924.05","0","0","0","652,700","236,440,492.83","163,346,336.32","16,562,455.27","0","0","12,250,039.46","5,409,985.1","1,446,858.01","0","9,324,384.65","0","0","0","0","0","0","1,225,941,175.69","0","0","0","0","0","9,947,472.14","9,036,723.75","18,984,195.89","1,244,925,371.58","625,500,000","1,189,744,533.3","0","47,758,931.91","0","0","0","1,988,728,036.18","78,529,822.62","2,067,257,858.8","3,312,183,230.38"
600256,广汇能源,"1,753,537,855.07","0","0","0","365,562,554.19","670,709,874.06","161,767,561.81","0","0","0","26,329,865.06","0","105,362,736.02","0","671,048,664.6","0","727,761,112.52","4,482,080,223.33","0","0","0","2,395,629,682.17","327,597,920.06","0","0","10,116,898,924.98","290,624,817.96","0","0","0","706,023,380.18","0","119,761,089.7","2,547,838.29","71,799,052.28","32,863,725.01","24,477,611,084.8","28,959,691,308.13","3,212,154,749.51","0","0","0","0","670,000,000","2,500,611,732.45","265,261,164.47","0","0","75,255,756.23","83,368,921.12","128,088,882.14","9,538,649.87","846,477,614.85","0","0","0","0","1,408,604,298.98","1,996,632,345.95","11,195,994,115.57","4,321,011,771.47","2,980,868,902.08","229,156,097.67","0","11,469,978.63","306,433.4","52,738,000.02","7,595,551,183.27","18,791,545,298.84","5,221,424,684","818,142,888.63","0","767,557,076.83","0","0","-30,510,167.8","9,318,729,769.22","849,416,240.07","10,168,146,009.29","28,959,691,308.13"
600257,大湖股份,"204,316,101.06","0","0","340,225.22","1,603,800","37,839,538.38","38,691,452.5","0","0","0","0","0","45,169,111.33","0","441,714,616.8","0","1,938,706.16","771,613,551.45","0","0","0","0","5,000,000","70,964,053.7","0","49,582,879.09","0","0","1,615,934.72","0","294,091,379.34","0","1,684,069.49","29,624,492.33","2,843,008.1","1,827,008.6","596,358,778.51","1,367,972,329.96","317,500,000","0","0","0","0","10,200,000","45,082,407.2","13,048,085.07","0","0","3,376,977.56","42,797,900.09","0","0","49,833,657.6","0","0","0","0","0","0","481,839,027.52","49,000,000","0","5,600,000","15,000,000","3,303,621.03","0","4,173,333.34","77,076,954.37","558,915,981.89","427,050,000","111,872,902.84","0","42,302,112.12","0","0","0","768,465,411.35","40,590,936.72","809,056,348.07","1,367,972,329.96"
600258,首旅酒店,"298,782,180.35","0","0","0","31,506.2","52,198,650.05","235,909,855.89","0","0","0","0","2,101,200","15,892,138.58","0","18,581,356.94","0","0","623,496,888.01","0","60,057,016.99","0","0","346,112,426.48","4,618,884.99","0","6,613,787.37","0","0","0","0","360,678,063.68","0","42,719,150.82","33,643,300.17","1,257,327.29","3,525,000","1,548,245,083.75","2,171,741,971.76","289,000,000","0","0","0","0","0","115,508,013.1","113,237,769.33","0","0","17,476,999.77","16,204,903.12","856,905.11","4,278,575.73","100,984,067.82","0","0","0","0","0","0","657,547,233.98","205,000,000","0","1,479,805.5","0","0","14,256,754.24","0","220,736,559.74","878,283,793.72","231,400,000","165,141,345.17","0","167,791,956","0","0","0","1,068,895,195.35","224,562,982.69","1,293,458,178.04","2,171,741,971.76"
600259,广晟有色,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600260,凯乐科技,"612,223,716.5","0","0","0","37,479,200.12","348,260,153.69","263,395,593.65","0","0","0","0","1,300,000","38,086,464.69","0","2,548,875,230.06","0","228,381,961.11","4,078,002,319.82","0","67,600,000","0","0","68,107,906","130,892,990.63","0","75,072,477.25","1,678,203.88","0","0","0","74,499,151.39","0","1,955,486.97","18,061,106.14","26,993,640.76","0","1,409,021,117.73","5,487,023,437.55","1,623,400,000","0","0","0","0","42,413,830.72","240,878,553.16","320,041,615.83","0","0","5,326,821.8","85,698,972.31","19,281,859.86","0","135,149,248.5","0","0","0","0","114,000,000","0","2,586,190,902.18","496,610,000","434,266,666.67","0","0","0","7,447,838.69","6,939,600","945,264,105.36","3,531,455,007.54","527,640,000","390,902,809.44","0","198,995,062.37","0","0","0","1,766,823,096.04","188,745,333.97","1,955,568,430.01","5,487,023,437.55"
600261,阳光照明,"1,219,613,329.43","0","0","0","5,680,920","851,714,529.24","19,477,910.41","0","0","0","13,594,395.25","0","58,588,791.52","0","773,934,601.32","0","64,873,847.58","3,007,478,324.75","0","0","0","0","97,817,056.59","0","0","211,758,219.67","0","0","0","0","177,771,459.03","0","0","10,103,512.18","30,001,128.59","55,450,076.28","1,370,224,353.52","4,377,702,678.27","152,778,690","0","0","0","0","267,004,107.99","788,819,720.21","63,980,009.87","0","0","90,858,233.23","65,411,427.71","966,568.3","0","82,282,612.09","0","0","0","0","100,000,000","0","1,612,101,369.4","70,909,090.85","0","0","14,470,000","0","0","34,864,822.5","120,243,913.35","1,732,345,282.75","645,379,080","1,073,216,159.14","0","181,903,965.96","0","0","-15,548,925.81","2,502,283,678.6","143,073,716.92","2,645,357,395.52","4,377,702,678.27"
600262,北方股份,"534,510,653.61","0","0","0","434,599,326.56","602,281,151.87","24,419,830.41","0","0","0","0","0","36,511,994.94","0","974,641,651.06","0","0","2,606,964,608.45","0","0","0","0","76,263,747.2","2,829,159.47","0","9,329,737.4","0","0","0","0","133,986,841.57","0","0","0","61,622,816.09","0","772,992,006.02","3,379,956,614.47","467,969,000","0","0","0","0","73,360,877","582,542,991.23","44,250,784.08","0","0","33,013,518.34","-546,645.01","9,930,840.53","0","42,806,159.46","0","0","0","0","399,978,320","54,000,000","1,707,305,845.63","426,815,520","0","0","64,583,705.42","70,227,067","0","17,200,000","578,826,292.42","2,286,132,138.05","170,000,000","399,310,501.22","0","294,675,357.22","0","0","0","1,104,248,403.06","-10,423,926.64","1,093,824,476.42","3,379,956,614.47"
600263,路桥建设,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600265,*ST景谷,"61,984,316.31","0","0","0","0","83,938,586.24","5,880,101.61","0","0","0","0","0","2,848,009.6","0","202,555,628.51","0","0","357,206,642.27","0","0","0","0","16,923,055.16","0","0","0","0","0","10,459,678.76","0","27,826,861.61","0","0","3,235,158.93","0","0","180,872,037.89","538,078,680.16","236,672,176.17","0","0","0","0","0","27,096,478.65","16,747,810.25","0","0","42,484,213.17","26,125,056.67","27,661,885.43","1,104,960.5","37,296,184.01","0","0","0","0","70,000,000","0","485,188,764.85","0","0","0","0","0","0","0","0","485,188,764.85","129,800,000","176,584,957.67","0","13,786,380.32","0","0","0","55,972,661.76","-3,082,746.45","52,889,915.31","538,078,680.16"
600266,北京城建,"5,070,473,631.16","0","0","0","1,600,000","64,716,427.86","1,334,130,345.42","0","0","0","201,183.24","186,999,316.86","749,384,249.63","0","24,235,335,395.42","0","0","31,642,840,549.59","0","0","0","0","1,783,822,850.43","2,167,060,549.19","0","0","0","0","0","0","0","0","0","16,235,572.26","519,347,151.03","0","4,613,969,353.97","36,256,809,903.56","0","0","0","0","0","0","4,709,318,373.14","9,837,262,501.05","0","0","26,699,376.89","510,189,351.02","18,133,333.33","19,200","469,623,565.46","0","0","0","0","1,717,833,367.17","0","17,289,079,068.06","8,347,400,000","895,932,244.71","12,000,000","0","0","275,208,480.73","0","9,530,540,725.44","26,819,619,793.5","889,200,000","1,533,142,083.46","0","564,612,162.49","0","0","0","8,531,779,045.07","905,411,064.99","9,437,190,110.06","36,256,809,903.56"
